,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
5237,8047,104,"Amino acids, peptides, and analogues",0.9333333333333333,subclass,6.0,Insilico
5238,3228,89,,,,,
5239,7694,89,,,,,
5240,7723,89,,,,,
5241,2322,1121,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5242,2332,572,,,,,
5243,9799,570,N/A,0.8235294117647058,subclass,17.0,Library
5244,6939,962,Carboxylic acids and derivatives,0.75,class,4.0,Insilico
5245,7449,962,Carboxylic acids and derivatives,0.75,class,4.0,Insilico
5246,3409,712,N/A,1.0,subclass,1.0,Library
5247,2355,411,N/A,1.1,subclass,2.0,Library
5248,6526,601,,,,,
5249,7938,601,,,,,
5250,3612,1048,,,,,
5251,9845,431,,,,,
5252,5938,1156,Dicarboxylic acids and derivatives,1.1,subclass,2.0,Library
5253,3606,106,N/A,0.6153846153846154,superclass,13.0,Insilico
5254,9753,137,,,,,
5255,3674,182,,,,,
5256,6724,862,,,,,
5257,3748,457,,,,,
5258,5276,457,,,,,
5259,5023,91,,,,,
5260,5950,315,Indoles and derivatives,0.75,class,4.0,Library
5261,9335,315,Indoles and derivatives,0.75,class,4.0,Library
5262,8987,1519,Fatty Acyls,0.7666666666666666,class,3.0,Insilico
5263,5559,421,null,0.7666666666666666,subclass,3.0,Insilico
5264,5557,407,,,,,
5265,3740,243,Organooxygen compounds,1.1,class,2.0,Insilico
5266,2750,446,,,,,
5267,6729,1340,Organooxygen compounds,1.1,class,2.0,Insilico
5268,2806,1344,Aniline and substituted anilines,1.1,subclass,2.0,Insilico
5269,7560,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5270,6083,741,,,,,
5271,6744,895,N/A,1.0,subclass,2.0,Library
5272,8104,895,N/A,1.0,subclass,2.0,Library
5273,5574,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5274,8899,17,Lipids and lipid-like molecules,1.1,superclass,3.0,Insilico
5275,2857,907,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5276,3963,1034,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5277,6134,1477,,,,,
5278,8638,35,"Amino acids, peptides, and analogues",1.1,subclass,12.0,Insilico
5279,3561,555,,,,,
5280,2525,557,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5281,2973,557,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5282,5363,501,Carbonyl compounds,1.1,subclass,3.0,Insilico
5283,9887,1291,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5284,5623,506,Organic acids and derivatives,0.7,superclass,5.0,Insilico
5285,8108,377,,,,,
5286,6592,12,Organic acids and derivatives,0.55,superclass,20.0,Insilico
5287,7029,425,N/A,0.9,subclass,5.0,Insilico
5288,7165,425,N/A,0.9,subclass,5.0,Insilico
5289,9783,425,N/A,0.9,subclass,5.0,Insilico
5290,6511,212,Alcohols and polyols,1.0,subclass,1.0,Library
5291,9244,212,Alcohols and polyols,1.0,subclass,1.0,Library
5292,8846,1017,N/A,1.0,subclass,2.0,Library
5293,3637,48,Nitrobenzenes,1.1,subclass,2.0,Insilico
5294,5946,32,,,,,
5295,6566,1615,,,,,
5296,7260,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5297,2887,46,,,,,
5298,7583,806,Carboxylic acids and derivatives,0.9,class,5.0,Insilico
5299,3936,1492,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5300,4010,1107,,,,,
5301,6861,365,,,,2.0,Insilico
5302,5347,868,,,,,
5303,6001,523,,,,2.0,Insilico
5304,8965,24,,,,,
5305,3435,506,Organic acids and derivatives,0.7,superclass,5.0,Insilico
5306,9078,254,N/A,1.1,subclass,3.0,Insilico
5307,5942,737,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5308,3635,1368,,,,,
5309,7245,1235,,,,,
5310,6960,971,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Library
5311,3698,315,Indoles and derivatives,0.75,class,4.0,Library
5312,5015,1302,Benzenoids,1.1,superclass,2.0,Insilico
5313,7745,98,N/A,0.7,superclass,10.0,Library
5314,9816,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
5315,6622,918,Alcohols and polyols,1.1,subclass,2.0,Library
5316,7965,656,Carbonyl compounds,1.1,subclass,2.0,Library
5317,8631,798,,,,,
5318,5553,165,Carboxylic acids and derivatives,0.8142857142857143,class,7.0,Insilico
5319,2753,922,,,,,
5320,2739,563,,,,,
5321,9254,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5322,8057,1190,Fatty acids and conjugates,1.1,subclass,4.0,Library
5323,5039,83,,,,,
5324,7269,83,,,,,
5325,9571,315,Indoles and derivatives,0.75,class,4.0,Library
5326,8222,107,Monoterpenoids,1.0,subclass,1.0,Library
5327,6164,930,Pyrimidines and pyrimidine derivatives,1.1,subclass,3.0,Insilico
5328,3680,1170,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5329,5957,1612,Benzenoids,1.1,superclass,2.0,Insilico
5330,2773,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5331,2910,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5332,2780,321,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5333,3792,458,,,,,
5334,3024,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
5335,9259,383,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5336,6089,514,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5337,7968,212,Alcohols and polyols,1.0,subclass,1.0,Library
5338,6107,212,Alcohols and polyols,1.0,subclass,1.0,Library
5339,9130,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5340,3761,1715,,,,,
5341,6971,162,Carbonyl compounds,1.1,subclass,2.0,Insilico
5342,9059,46,,,,,
5343,3926,696,Fatty Acyls,0.7666666666666666,class,3.0,Insilico
5344,5588,58,,,,,
5345,6572,778,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5346,4092,56,,,,,
5347,5075,1307,Amines,1.0,subclass,1.0,Insilico
5348,9625,576,,,,,
5349,8441,1450,Dicarboxylic acids and derivatives,0.85,subclass,4.0,Insilico
5350,8091,276,Benzenoids,0.7666666666666666,superclass,3.0,Insilico
5351,2905,1505,,,,,
5352,8741,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
5353,5295,56,,,,,
5354,8904,249,Phenylpropanes,1.1,subclass,2.0,Insilico
5355,7003,367,,,,,
5356,7600,367,,,,,
5357,5976,1395,,,,,
5358,7611,653,,,,,
5359,7292,46,,,,,
5360,7008,814,Lipids and lipid-like molecules,0.7142857142857143,superclass,7.0,Insilico
5361,5351,455,Organoheterocyclic compounds,1.1,superclass,2.0,Insilico
5362,7978,504,,,,,
5363,9446,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5364,6147,751,null,1.1,subclass,2.0,Insilico
5365,6278,22,,,,,
5366,9384,186,,,,,
5367,2978,789,,,,,
5368,6757,600,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5369,7649,186,,,,,
5370,8106,32,,,,,
5371,7270,178,Lipids and lipid-like molecules,0.7111111111111111,superclass,18.0,Insilico
5372,5995,467,Quaternary ammonium salts,1.1,subclass,2.0,Library
5373,6354,44,,,,,
5374,3068,80,Lipids and lipid-like molecules,0.9181818181818182,superclass,11.0,Insilico
5375,8963,80,Lipids and lipid-like molecules,0.9181818181818182,superclass,11.0,Insilico
5376,7613,644,"Amino acids, peptides, and analogues",1.1,subclass,5.0,Insilico
5377,8740,208,Lipids and lipid-like molecules,1.1,superclass,6.0,Insilico
5378,6232,46,,,,,
5379,7982,517,,,,,
5380,9346,89,,,,,
5381,6779,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
5382,6000,1557,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5383,5131,464,,,,7.0,Insilico
5384,3078,179,,,,,
5385,8458,815,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
5386,9391,63,Fatty acid esters,1.0,subclass,1.0,Library
5387,7640,347,Carboxylic acids and derivatives,1.1,class,8.0,Insilico
5388,7646,441,,,,,
5389,6260,46,,,,,
5390,3123,69,,,,,
5391,5843,56,,,,,
5392,8838,441,,,,,
5393,4059,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
5394,7035,597,,,,,
5395,3097,428,,,,2.0,Insilico
5396,5815,1478,,,,,
5397,7341,83,,,,,
5398,6669,178,Lipids and lipid-like molecules,0.7111111111111111,superclass,18.0,Insilico
5399,8521,44,,,,,
5400,3132,1219,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5401,6348,89,,,,,
5402,6605,32,,,,,
5403,9041,32,,,,,
5404,8914,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5405,4698,179,,,,,
5406,4778,179,,,,,
5407,3411,89,,,,,
5408,9326,89,,,,,
5409,7491,106,N/A,0.6153846153846154,superclass,13.0,Insilico
5410,3170,89,,,,,
5411,5429,1503,,,,,
5412,3260,853,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5413,3173,1656,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
5414,6424,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
5415,3246,307,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5416,9670,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
5417,3185,825,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5418,8839,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
5419,3292,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
5420,5395,228,Lipids and lipid-like molecules,0.7097560975609756,superclass,41.0,Insilico
5421,3276,89,,,,,
5422,5180,821,,,,,
5423,9277,1634,,,,,
5424,3208,262,Lipids and lipid-like molecules,0.6,superclass,5.0,Insilico
5425,5434,1166,,,,4.0,Insilico
5426,3319,200,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
5427,7406,200,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
5428,3245,436,,,,,
5429,8002,120,Carboxylic acids and derivatives,0.8142857142857143,class,7.0,Insilico
5430,6453,212,Alcohols and polyols,1.0,subclass,1.0,Library
5431,8555,1025,Fatty acid esters,1.0,subclass,1.0,Insilico
5432,9164,89,,,,,
5433,8000,89,,,,,
5434,3393,89,,,,,
5435,9052,1480,Fatty Acyls,1.1,class,4.0,Insilico
5436,9167,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
5437,9409,562,,,,,
5438,3436,89,,,,,
5439,9400,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
5440,3442,172,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5441,3306,41,,,,,
5442,7430,394,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5443,3413,89,,,,,
5444,5484,56,,,,,
5445,3355,106,N/A,0.6153846153846154,superclass,13.0,Insilico
5446,5879,80,Lipids and lipid-like molecules,0.9181818181818182,superclass,11.0,Insilico
5447,9185,516,N/A,1.0,subclass,1.0,Library
5448,5492,883,Steroid esters,1.0,subclass,1.0,Insilico
5449,3407,89,,,,,
5450,6464,780,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5451,3373,1005,,,,,
5452,5893,143,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5453,3384,256,Benzenoids,0.6,superclass,4.0,Insilico
5454,4808,256,Benzenoids,0.6,superclass,4.0,Insilico
5455,3403,89,,,,,
5456,3397,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
5457,6329,921,,,,,
5458,8548,312,,,,,
5459,8552,312,,,,,
5460,6525,780,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5461,7194,215,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5462,7731,89,,,,,
5463,3472,215,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5464,3486,215,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5465,6798,41,,,,,
5466,6539,393,,,,,
5467,3500,63,Fatty acid esters,1.0,subclass,1.0,Library
5468,6547,1204,,,,,
5469,3519,25,N/A,0.6666666666666666,superclass,3.0,Library
5470,3511,1386,,,,,
5471,6814,415,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5472,5548,952,,,,,
5473,4406,758,,,,,
5474,6152,1038,Organic acids and derivatives,0.6454545454545454,superclass,11.0,Insilico
5475,9822,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5476,9241,46,,,,,
5477,5986,591,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5478,4104,905,null,1.1,subclass,3.0,Insilico
5479,4159,905,null,1.1,subclass,3.0,Insilico
5480,9361,299,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5481,8978,325,,,,,
5482,7874,60,,,,,
5483,9195,1031,,,,2.0,Insilico
5484,9372,212,Alcohols and polyols,1.0,subclass,1.0,Library
5485,5154,1223,,,,2.0,Insilico
5486,9489,1099,,,,,
5487,9406,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5488,5858,1115,,,,,
5489,3604,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
5490,3615,1285,Organoheterocyclic compounds,1.1,superclass,2.0,Insilico
5491,9552,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
5492,9229,1027,,,,,
5493,6615,124,Lipids and lipid-like molecules,0.6666666666666666,superclass,9.0,Library
5494,8419,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5495,6722,766,Lipids and lipid-like molecules,0.8142857142857143,superclass,7.0,Insilico
5496,5542,127,,,,,
5497,3689,351,,,,,
5498,6833,1364,,,,,
5499,7255,496,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,Insilico
5500,8013,32,,,,,
5501,5287,822,Lipids and lipid-like molecules,1.1,superclass,2.0,Library
5502,5544,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5503,6059,1134,,,,,
5504,5148,61,,,,,
5505,5272,98,N/A,0.7,superclass,10.0,Library
5506,9251,136,,,,,
5507,5723,589,Ethers,1.1,subclass,2.0,Insilico
5508,6069,1266,,,,,
5509,3753,1021,,,,,
5510,8221,942,Lipids and lipid-like molecules,0.6,superclass,5.0,Insilico
5511,8279,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5512,3739,1233,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5513,5281,340,N/A,0.6666666666666666,superclass,3.0,Library
5514,4291,633,,,,,
5515,6823,123,,,,,
5516,9376,649,Alloxazines and isoalloxazines,1.1,subclass,2.0,Insilico
5517,7273,208,Lipids and lipid-like molecules,1.1,superclass,6.0,Insilico
5518,5060,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
5519,5734,340,N/A,0.6666666666666666,superclass,3.0,Library
5520,8825,497,N/A,0.75,subclass,4.0,Library
5521,3814,264,,,,,
5522,5051,335,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
5523,3797,1165,,,,,
5524,3812,690,,,,,
5525,4098,108,,,,,
5526,5566,218,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5527,3827,827,Amines,1.1,subclass,2.0,Insilico
5528,9593,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
5529,3888,1341,,,,2.0,Insilico
5530,9206,1566,null,1.0,subclass,1.0,Insilico
5531,3903,326,N/A,1.0,subclass,1.0,Library
5532,9883,326,N/A,1.0,subclass,1.0,Library
5533,6990,266,Carboximidic acids,1.0,subclass,1.0,Library
5534,9896,266,Carboximidic acids,1.0,subclass,1.0,Library
5535,5738,819,Dicarboxylic acids and derivatives,1.1,subclass,2.0,Insilico
5536,9152,219,Carboxylic acids and derivatives,1.1,class,3.0,Insilico
5537,9377,1074,null,0.7666666666666666,subclass,3.0,Insilico
5538,3956,59,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5539,8202,867,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
5540,3949,813,Sesquiterpenoids,1.1,subclass,2.0,Insilico
5541,8022,407,,,,,
5542,3905,1189,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5543,9898,266,Carboximidic acids,1.0,subclass,1.0,Library
5544,6146,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
5545,9044,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
5546,9381,168,Lipids and lipid-like molecules,0.625,superclass,16.0,Insilico
5547,9484,1241,,,,,
5548,9599,1248,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5549,5077,337,null,1.1,subclass,2.0,Insilico
5550,6854,854,,,,,
5551,8868,705,N/A,0.6,superclass,4.0,Library
5552,5175,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
5553,6181,736,,,,,
5554,5961,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
5555,6998,1169,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5556,7973,56,,,,,
5557,3980,1226,,,,,
5558,6999,291,Fatty acid esters,1.1,subclass,4.0,Insilico
5559,5571,164,Lipids and lipid-like molecules,0.5555555555555556,superclass,9.0,Library
5560,5763,38,,,,,
5561,9469,1499,Fatty Acyls,1.1,class,2.0,Insilico
5562,9379,300,,,,,
5563,5329,1126,,,,,
5564,9527,297,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5565,8238,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5566,6126,174,,,,,
5567,5988,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
5568,6188,56,,,,,
5569,9601,596,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5570,4052,492,,,,,
5571,6645,296,Lipids and lipid-like molecules,1.1,superclass,5.0,Insilico
5572,8063,2,,,,,
5573,4216,196,,,,,
5574,5336,196,,,,,
5575,9457,23,Benzoic acids and derivatives,0.8,subclass,5.0,Library
5576,5097,450,,,,,
5577,4188,190,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5578,9720,637,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5579,4107,1100,,,,,
5580,4171,565,,,,,
5581,4342,196,,,,,
5582,7017,196,,,,,
5583,6880,1300,Fatty Acyls,0.7666666666666666,class,3.0,Insilico
5584,8031,196,,,,,
5585,9762,196,,,,,
5586,8962,830,,,,,
5587,4199,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
5588,5973,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
5589,9864,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
5590,8487,988,,,,,
5591,5786,816,,,,,
5592,4205,387,Lipids and lipid-like molecules,0.9,superclass,5.0,Insilico
5593,4158,426,,,,,
5594,6821,1261,,,,,
5595,7633,1261,,,,,
5596,7814,1261,,,,,
5597,6795,311,,,,,
5598,4305,103,Organic acids and derivatives,0.7,superclass,5.0,Insilico
5599,5076,838,null,1.1,subclass,2.0,Insilico
5600,8253,397,,,,,
5601,5126,328,,,,,
5602,5123,483,Organooxygen compounds,1.1,class,5.0,Insilico
5603,8909,566,Benzene and substituted derivatives,1.1,class,3.0,Insilico
5604,4332,103,Organic acids and derivatives,0.7,superclass,5.0,Insilico
5605,5603,1019,N/A,1.0,subclass,2.0,Library
5606,8910,1397,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5607,7641,98,N/A,0.7,superclass,10.0,Library
5608,8281,98,N/A,0.7,superclass,10.0,Library
5609,4352,466,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5610,4353,56,,,,,
5611,5370,92,,,,,
5612,4326,611,N/A,1.0,subclass,2.0,Library
5613,6018,611,N/A,1.0,subclass,2.0,Library
5614,8206,648,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
5615,7783,855,,,,,
5616,7313,433,,,,4.0,Insilico
5617,6012,758,,,,,
5618,9771,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
5619,5376,32,,,,,
5620,5155,398,Organic acids and derivatives,0.5384615384615384,superclass,13.0,Insilico
5621,6900,483,Organooxygen compounds,1.1,class,5.0,Insilico
5622,4271,1294,,,,2.0,Insilico
5623,6753,1491,,,,,
5624,5162,576,,,,,
5625,5650,576,,,,,
5626,5621,433,,,,4.0,Insilico
5627,6269,1255,Lipids and lipid-like molecules,1.1,superclass,2.0,Insilico
5628,9072,90,Tetraterpenoids,1.0,subclass,2.0,Library
5629,9117,90,Tetraterpenoids,1.0,subclass,2.0,Library
5630,5809,1468,,,,2.0,Insilico
5631,4307,903,,,,,
5632,7007,188,,,,,
5633,5381,1324,,,,,
5634,4400,31,,,,,
5635,4357,1342,,,,3.0,Insilico
5636,9838,721,,,,,
5637,6908,288,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
5638,9440,357,N/A,1.0,subclass,2.0,Library
5639,9524,979,,,,,
5640,9355,110,,,,,
5641,5153,15,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Library
5642,5397,179,,,,,
5643,6010,125,Glycerophosphoethanolamines,1.1,subclass,2.0,Insilico
5644,4420,508,Organooxygen compounds,0.7666666666666666,class,3.0,Insilico
5645,9460,141,,,,,
5646,9657,1440,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
5647,9837,1440,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
5648,9731,527,Organooxygen compounds,1.1,class,2.0,Insilico
5649,6676,233,Lipids and lipid-like molecules,0.7363636363636363,superclass,22.0,Insilico
5650,9860,233,Lipids and lipid-like molecules,0.7363636363636363,superclass,22.0,Insilico
5651,9345,717,,,,,
5652,8650,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
5653,9476,153,null,1.1,subclass,3.0,Insilico
5654,8472,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5655,9568,917,Organoheterocyclic compounds,0.7666666666666666,superclass,3.0,Insilico
5656,9393,32,,,,,
5657,5159,1654,Organooxygen compounds,1.1,class,2.0,Insilico
5658,4460,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5659,4538,141,,,,,
5660,4481,274,,,,,
5661,4658,978,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5662,4477,495,Fatty amides,1.0,subclass,1.0,Library
5663,8921,119,,,,,
5664,8284,399,Carbohydrates and carbohydrate conjugates,0.8142857142857143,subclass,7.0,Insilico
5665,5436,213,N/A,0.6,superclass,5.0,Library
5666,4490,1082,,,,,
5667,6338,462,,,,,
5668,5487,63,Fatty acid esters,1.0,subclass,1.0,Library
5669,7053,1145,Glycerophosphoethanolamines,1.0,subclass,2.0,Library
5670,9480,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
5671,4513,198,,,,,
5672,5433,198,,,,,
5673,5161,1185,"Bile acids, alcohols and derivatives",1.1,subclass,2.0,Library
5674,7683,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5675,5833,1403,Organic acids and derivatives,1.1,superclass,2.0,Insilico
5676,8881,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
5677,9490,763,,,,,
5678,7164,773,Glycerophosphocholines,0.7666666666666666,subclass,3.0,Insilico
5679,8840,102,N/A,0.6666666666666666,superclass,6.0,Library
5680,6360,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
5681,4687,32,,,,,
5682,9053,32,,,,,
5683,7384,163,N/A,1.0,subclass,1.0,Library
5684,7927,163,N/A,1.0,subclass,1.0,Library
5685,6687,1090,,,,,
5686,9479,1090,,,,,
5687,6392,427,,,,,
5688,9212,427,,,,,
5689,8496,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
5690,7129,122,Lipids and lipid-like molecules,0.75,superclass,24.0,Library
5691,8290,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
5692,6378,1319,Fatty acid esters,1.1,subclass,2.0,Insilico
5693,5439,908,Carbohydrates and carbohydrate conjugates,0.85,subclass,4.0,Insilico
5694,9448,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
5695,8923,102,N/A,0.6666666666666666,superclass,6.0,Library
5696,5846,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
5697,9119,93,,,,,
5698,4587,1608,Glycerophosphocholines,1.0,subclass,1.0,Library
5699,9163,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
5700,5668,1252,"Amino acids, peptides, and analogues",1.1,subclass,4.0,Insilico
5701,8654,727,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
5702,9481,727,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
5703,9213,461,"Amino acids, peptides, and analogues",0.9888888888888888,subclass,9.0,Insilico
5704,9786,260,Glycerophosphoglycerols,1.0,subclass,4.0,Library
5705,9082,44,,,,,
5706,4779,141,,,,,
5707,8656,379,Lipids and lipid-like molecules,0.6,superclass,5.0,Insilico
5708,7942,8,,,,,
5709,9462,194,,,,,
5710,4661,461,"Amino acids, peptides, and analogues",0.9888888888888888,subclass,9.0,Insilico
5711,6785,357,N/A,1.0,subclass,2.0,Library
5712,9841,213,N/A,0.6,superclass,5.0,Library
5713,9840,119,,,,,
5714,9443,1015,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
5715,9865,156,Steroids and steroid derivatives,0.7153846153846154,class,13.0,Insilico
5716,4893,791,null,1.0,subclass,1.0,Insilico
5717,5206,356,Lipids and lipid-like molecules,0.7,superclass,5.0,Insilico
5718,9348,56,,,,,
5719,9779,516,N/A,1.0,subclass,1.0,Library
5720,4780,21,,,,,
5721,5196,1171,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
5722,7088,102,N/A,0.6666666666666666,superclass,6.0,Library
5723,5197,1114,,,,,
5724,8996,602,Glycerophosphocholines,1.1,subclass,3.0,Insilico
5725,8971,44,,,,,
5726,8954,44,,,,,
5727,4731,650,Carboxylic acids and derivatives,1.1,class,2.0,Insilico
5728,6604,754,"Amino acids, peptides, and analogues",0.9571428571428571,subclass,7.0,Insilico
5729,8515,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5730,8522,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
5731,4714,342,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
5732,9426,39,Lipids and lipid-like molecules,0.5714285714285714,superclass,21.0,Insilico
5733,9739,39,Lipids and lipid-like molecules,0.5714285714285714,superclass,21.0,Insilico
5734,7167,484,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
5735,9665,667,Organic acids and derivatives,0.5454545454545454,superclass,11.0,Insilico
5736,5466,754,"Amino acids, peptides, and analogues",0.9571428571428571,subclass,7.0,Insilico
5737,9499,769,,,,,
5738,9228,102,N/A,0.6666666666666666,superclass,6.0,Library
5739,9684,369,"Amino acids, peptides, and analogues",1.1,subclass,4.0,Insilico
5740,9122,20,,,,,
5741,8780,138,N/A,1.0,subclass,1.0,Library
5742,9071,756,,,,,
5743,4983,718,Benzenoids,0.6666666666666666,superclass,3.0,Insilico
5744,8161,718,Benzenoids,0.6666666666666666,superclass,3.0,Insilico
5745,9740,431,,,,,
5746,8518,580,Ethers,1.0,subclass,1.0,Insilico
5747,9902,1516,null,1.1,subclass,2.0,Insilico
5748,4760,197,,,,,
5749,5472,884,null,0.7666666666666666,subclass,3.0,Insilico
