,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
5822,None,None,None,None,None,None,None,None
5823,CC(CCC=C(C)CCC1=C(C)C(=O)CCC1(C)C)=CCCC(=CC(O)=O)C(O)=O,InChIKey=LMALXPWBVHRNPU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesterterpenoids,Sesterterpenoids,Aliphatic homomonocyclic compounds
5824,CCCCCCC,InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
5825,None,None,None,None,None,None,None,None
5826,None,None,None,None,None,None,None,None
5827,None,None,None,None,None,None,None,None
5828,None,None,None,None,None,None,None,None
5829,None,None,None,None,None,None,None,None
5830,None,None,None,None,None,None,None,None
5831,None,None,None,None,None,None,None,None
5832,CCCCCCCCCCCCCCCCC(O)=O,InChIKey=KEMQGTRYUADPNZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
5833,None,None,None,None,None,None,None,None
5834,None,None,None,None,None,None,None,None
5835,None,None,None,None,None,None,None,None
5836,CCOC(=O)CCCC(=C)C(O)C(CC(=O)OCC)NC=O,InChIKey=AYKNYXVJKOVSFO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
5837,None,None,None,None,None,None,None,None
5838,OC1CC(O)C(CC=CCC(O)=O)C1CCC(=O)CCC(O)=O,InChIKey=XSGSZQDCVYMZGQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
5839,None,None,None,None,None,None,None,None
5840,CC(=O)OC1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,InChIKey=PWOYPXRFSUICCT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid esters,Steroid esters,Aliphatic homopolycyclic compounds
5841,None,None,None,None,None,None,None,None
5842,CCCCCC(O)C=CC1C=CC(=O)C1C(O)CCCC=CC(O)=O,InChIKey=DWYGZTMEYUWDKI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic homomonocyclic compounds
5843,None,None,None,None,None,None,None,None
5844,None,None,None,None,None,None,None,None
5845,None,None,None,None,None,None,None,None
5846,None,None,None,None,None,None,None,None
5847,CC(=O)NC1=C(C)C=CC=C1C,InChIKey=NRPTXWYBRKRZES-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Acetanilides,Aromatic homomonocyclic compounds
5848,None,None,None,None,None,None,None,None
5849,None,None,None,None,None,None,None,None
5850,NC(CCC(O)=NC(CSCCCCCO)C(O)=NCC(O)=O)C(O)=O,InChIKey=ZAEBJRIBMZKLLU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic acyclic compounds
5851,CC1=CC2OC(=O)C(=C)C2CCC(=C)C(O)CC1=O,InChIKey=ZUPSFVXXEWELFN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,Aliphatic heteropolycyclic compounds
5852,None,None,None,None,None,None,None,None
5853,None,None,None,None,None,None,None,None
5854,None,None,None,None,None,None,None,None
5855,None,None,None,None,None,None,None,None
5856,None,None,None,None,None,None,None,None
5857,None,None,None,None,None,None,None,None
5858,None,None,None,None,None,None,None,None
5859,CCC1C2CCC3=C(CCC(=O)C3)C2CCC1(C)C(O)=O,InChIKey=RVWXTFHCYCBIIN-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid acids,Steroid acids,Aliphatic homopolycyclic compounds
5860,None,None,None,None,None,None,None,None
5861,None,None,None,None,None,None,None,None
5862,CCC(=O)C=CC=CC=CC(=O)CCCCCCCC(=O)OC,InChIKey=YLYCFBCKKSGWAJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
5863,None,None,None,None,None,None,None,None
5864,None,None,None,None,None,None,None,None
5865,None,None,None,None,None,None,None,None
5866,None,None,None,None,None,None,None,None
5867,[H]\C(COC(C)=O)=C(\C)CC[C@@]1([H])C(=C)CC[C@@]2([H])[C@](C)(CCC[C@]12C)C(=O)OC,InChIKey=AORYFYLFZDBOMS-AKEOPSGXSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
5868,None,None,None,None,None,None,None,None
5869,CC,InChIKey=OTMSDBZUPAUEDD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
5870,None,None,None,None,None,None,None,None
5871,None,None,None,None,None,None,None,None
5872,None,None,None,None,None,None,None,None
5873,None,None,None,None,None,None,None,None
5874,None,None,None,None,None,None,None,None
5875,None,None,None,None,None,None,None,None
5876,CC,InChIKey=OTMSDBZUPAUEDD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
5877,None,None,None,None,None,None,None,None
5878,CC(C=O)=CC=CC=C(C)C=CC=C(C)C(=O)CC12OC1(C)CC(O)CC2(C)C,InChIKey=MFXMPUIXRGTKOU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic heteropolycyclic compounds
5879,CCCCCC=CCC=CCC=CCC=CCCCC(O)=O,InChIKey=YZXBAPSDXZZRGB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
5880,None,None,None,None,None,None,None,None
5881,None,None,None,None,None,None,None,None
5882,CC(O)CCCC=CCC=CCCCCCCCC(O)=O,InChIKey=PLKBLKWFUGXKDQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
5883,None,None,None,None,None,None,None,None
5884,CC1C2CC3C(CC(C)C2=CC1=O)OC(=O)C3=C,InChIKey=WFHQPKSRGIPWQY-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Aliphatic heteropolycyclic compounds
5885,OC1C(O)C(OC2=CC=C(C=C2)C(O)=O)OC(C1O)C(O)=O,InChIKey=DKNOHNCMCYDVLT-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,Aromatic heteromonocyclic compounds
5886,None,None,None,None,None,None,None,None
5887,CC(O)COC(C)COC(C)CO,InChIKey=LCZVSXRMYJUNFX-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Aliphatic acyclic compounds
5888,None,None,None,None,None,None,None,None
5889,None,None,None,None,None,None,None,None
5890,None,None,None,None,None,None,None,None
5891,None,None,None,None,None,None,None,None
5892,None,None,None,None,None,None,None,None
5893,None,None,None,None,None,None,None,None
5894,None,None,None,None,None,None,None,None
5895,None,None,None,None,None,None,None,None
5896,CC(=C)CCC(C(O)=O)=C(CC1=CC=CC=C1)C(O)=O,InChIKey=QORMHDCYZPLXDJ-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,,Phenylpropanoic acids,Aromatic homomonocyclic compounds
5897,CC1=CCC(CC1(O)CC(O)=O)C(C)(O)CC=CC(C)(C)O,InChIKey=RDQNMYXWEWXYCW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
5898,None,None,None,None,None,None,None,None
5899,None,None,None,None,None,None,None,None
5900,None,None,None,None,None,None,None,None
5901,None,None,None,None,None,None,None,None
5902,None,None,None,None,None,None,None,None
5903,CCC=C(C)C(O)C(C)C(C)=C(C)C=CC=CC=CC=C(C)C(=O)NC(C)CO,InChIKey=SRXIQHSVOWMYGF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Acyclic monoterpenoids,Aliphatic acyclic compounds
5904,None,None,None,None,None,None,None,None
5905,None,None,None,None,None,None,None,None
5906,None,None,None,None,None,None,None,None
5907,None,None,None,None,None,None,None,None
5908,None,None,None,None,None,None,None,None
5909,None,None,None,None,None,None,None,None
5910,None,None,None,None,None,None,None,None
5911,None,None,None,None,None,None,None,None
5912,None,None,None,None,None,None,None,None
5913,None,None,None,None,None,None,None,None
5914,None,None,None,None,None,None,None,None
5915,CON(C(C)C(=O)OC)C1=C(C)C=CC=C1C,InChIKey=OABBFKUSJCCJFO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid esters,Aromatic homomonocyclic compounds
5916,None,None,None,None,None,None,None,None
5917,None,None,None,None,None,None,None,None
5918,None,None,None,None,None,None,None,None
5919,None,None,None,None,None,None,None,None
5920,None,None,None,None,None,None,None,None
5921,CC1CCC2C(OC(=O)C2=C)C=C(C)C(O)CC1O,InChIKey=LWTGKZHFRCFQEI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Aliphatic heteropolycyclic compounds
5922,None,None,None,None,None,None,None,None
5923,None,None,None,None,None,None,None,None
5924,None,None,None,None,None,None,None,None
5925,CCCCCCCCCCCCCN,InChIKey=ABVVEAHYODGCLZ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Aliphatic acyclic compounds
5926,None,None,None,None,None,None,None,None
5927,None,None,None,None,None,None,None,None
5928,CC(C)P(=O)(C(C)C)C1=CC=CC=C1,InChIKey=BXXOIZOKJMBNSW-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylphosphines and derivatives,Phenylphosphines and derivatives,Aromatic homomonocyclic compounds
5929,None,None,None,None,None,None,None,None
5930,None,None,None,None,None,None,None,None
5931,None,None,None,None,None,None,None,None
5932,NCCOCCOCCOCCO,InChIKey=ANOJXMUSDYSKET-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
5933,None,None,None,None,None,None,None,None
5934,None,None,None,None,None,None,None,None
5935,None,None,None,None,None,None,None,None
5936,None,None,None,None,None,None,None,None
5937,None,None,None,None,None,None,None,None
5938,CC1=C(C)C2(C)CCCC(C)(C2CC1)C(O)=O,InChIKey=XOJVJKQBDCPLFD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Carboxylic acids,Aliphatic homopolycyclic compounds
5939,None,None,None,None,None,None,None,None
5940,None,None,None,None,None,None,None,None
5941,None,None,None,None,None,None,None,None
5942,None,None,None,None,None,None,None,None
5943,None,None,None,None,None,None,None,None
5944,None,None,None,None,None,None,None,None
5945,None,None,None,None,None,None,None,None
5946,CC1=CC(=O)C(=CC1=O)C1CCCCC1,InChIKey=JDPUZPOAORROEB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-benzoquinones,Aliphatic homomonocyclic compounds
5947,None,None,None,None,None,None,None,None
5948,OC(=O)CCCCCNC(C1CC1)C1CC1,InChIKey=DOHQLIBZMRLJBU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic homomonocyclic compounds
5949,None,None,None,None,None,None,None,None
5950,None,None,None,None,None,None,None,None
5951,None,None,None,None,None,None,None,None
5952,None,None,None,None,None,None,None,None
5953,None,None,None,None,None,None,None,None
5954,None,None,None,None,None,None,None,None
5955,None,None,None,None,None,None,None,None
5956,None,None,None,None,None,None,None,None
5957,CCCC(CCCCC(C(CCC)N=C=O)C(O)=O)N=C=O,InChIKey=ZCVARABKSSEZLO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
5958,None,None,None,None,None,None,None,None
5959,None,None,None,None,None,None,None,None
5960,None,None,None,None,None,None,None,None
5961,CCCCCCCCCCCCN(CCCOCCO)CCCOCCO,InChIKey=MTATYSGQNCNKHQ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Trialkylamines,Aliphatic acyclic compounds
5962,CC(=O)NC(CC(=O)NC(CC1=CC=CC=C1)C(O)=O)C(O)=O,InChIKey=RKZDJLYLPMQUTI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides,Aromatic homomonocyclic compounds
5963,CC(=O)C1=CC(C)(C)C=C(CC1)C(C)=O,InChIKey=CTJIPKDYOKJVMM-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,Aliphatic homomonocyclic compounds
5964,None,None,None,None,None,None,None,None
5965,None,None,None,None,None,None,None,None
5966,None,None,None,None,None,None,None,None
5967,None,None,None,None,None,None,None,None
5968,None,None,None,None,None,None,None,None
5969,CCC=CCC=CCC=CCCCCCCCC(O)=O,InChIKey=DTOSIQBPPRVQHS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
5970,CC12CCC3C4(C)C=CC(=O)C(C)(C)C4CC(O)C3(C)C1=CC(=O)C2C1=COC=C1,InChIKey=BAMHPKTZTBFUOH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Limonoids,Aromatic heteropolycyclic compounds
5971,OP(O)(=O)CP(=O)=O,InChIKey=SVPIZKRSSOCVFC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphonic acids and derivatives,Organic phosphonic acids,Organic phosphonic acids,Aliphatic acyclic compounds
5972,None,None,None,None,None,None,None,None
5973,None,None,None,None,None,None,None,None
5974,None,None,None,None,None,None,None,None
5975,None,None,None,None,None,None,None,None
5976,None,None,None,None,None,None,None,None
5977,None,None,None,None,None,None,None,None
5978,None,None,None,None,None,None,None,None
5979,None,None,None,None,None,None,None,None
5980,None,None,None,None,None,None,None,None
5981,CC1(CCC2C3(C)CCC(O)C(C)(CO)C3CC(O)C2(O)C1)C(O)CO,InChIKey=WDRRSJQZCVZNOS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,6-hydroxysteroids,Aliphatic homopolycyclic compounds
5982,None,None,None,None,None,None,None,None
5983,CC(O)CCCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O,InChIKey=NSMXQKNUPPXBRG-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Xanthines,Aromatic heteropolycyclic compounds
5984,None,None,None,None,None,None,None,None
5985,COC(=O)C1(C)CCCC2(C)C3(O)C(C(OC(C)=O)C12O)C(OC(=O)C3C)C1=COC=C1,InChIKey=MBMPZJMCELVINF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aromatic heteropolycyclic compounds
5986,CC,InChIKey=OTMSDBZUPAUEDD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
5987,None,None,None,None,None,None,None,None
5988,None,None,None,None,None,None,None,None
5989,None,None,None,None,None,None,None,None
5990,None,None,None,None,None,None,None,None
5991,None,None,None,None,None,None,None,None
5992,None,None,None,None,None,None,None,None
5993,None,None,None,None,None,None,None,None
5994,[H][C@@]1(C)O[C@@]([H])(O[C@]2([H])[C@]([H])(OCC3=CC=CC=C3)O[C@@]([H])(C)[C@]([H])(OCC3=CC=CC=C3)[C@@]2([H])OCC2=CC=CC=C2)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,InChIKey=ZVHATIMCYYKGLW-LNHZUOBASA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aromatic heteromonocyclic compounds
5995,None,None,None,None,None,None,None,None
5996,None,None,None,None,None,None,None,None
5997,O=C1CCC(=O)CCC(=O)CC(=O)CCC(=O)CC1,InChIKey=GIGLHRWYQVIFTD-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Beta-diketones,Aliphatic homomonocyclic compounds
5998,None,None,None,None,None,None,None,None
5999,None,None,None,None,None,None,None,None
6000,None,None,None,None,None,None,None,None
6001,None,None,None,None,None,None,None,None
6002,OC1(CC1)C1C(O)(C2(O)CC2)C1(C1(O)CC1)C1(O)CC1,InChIKey=YYESGJXKHNSOAO-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Tertiary alcohols,Aliphatic homomonocyclic compounds
6003,None,None,None,None,None,None,None,None
6004,[H]\C(C(O)=O)=C(/CC[C@@]1(C)[C@]([H])(C)CC[C@@]2(C)C(C)=CCC[C@]12C)C=O,InChIKey=YQWXDWNJLWYNIH-IGOKEWNWSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Aliphatic homopolycyclic compounds
6005,None,None,None,None,None,None,None,None
6006,None,None,None,None,None,None,None,None
6007,None,None,None,None,None,None,None,None
6008,CC1C(OC(C)=O)C=CC2=CC(=O)C(CC12C)=C(C)C,InChIKey=FJZBAGIMAUDSAO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",Aliphatic homopolycyclic compounds
6009,None,None,None,None,None,None,None,None
6010,None,None,None,None,None,None,None,None
6011,CC(=O)OC1(CC=O)CCC2C3CCC4=CC(=O)CCC4C3CCC12C,InChIKey=ZAFRUGZZIDJQQH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives",Aliphatic homopolycyclic compounds
6012,None,None,None,None,None,None,None,None
6013,None,None,None,None,None,None,None,None
6014,None,None,None,None,None,None,None,None
6015,COC(=O)CCCCCCC(=O)NNC=C1C(OC)=CC(=O)C=C1OC,InChIKey=CHYBLVIDXFJISP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-quinomethanes,Aliphatic homomonocyclic compounds
6016,None,None,None,None,None,None,None,None
6017,None,None,None,None,None,None,None,None
6018,CCCC(=O)CCC(=O)CCC(=O)OC,InChIKey=CHJRCMVLYMCHBB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives,Aliphatic acyclic compounds
6019,CCCCCC(=O)CCC1C(O)CC(=O)C1CC=CCCCC(O)=O,InChIKey=CUJMXIQZWPZMNQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
6020,None,None,None,None,None,None,None,None
6021,None,None,None,None,None,None,None,None
6022,CCCCCCC=CC(=O)CCSC(C)=O,InChIKey=SKXRMIIWKQXYIT-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Enones,Aliphatic acyclic compounds
6023,None,None,None,None,None,None,None,None
6024,CC1=CCCC(C)(C)C1CCCC(O)=O,InChIKey=GUOKWZBGCWVPLO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Carboxylic acids,Aliphatic homomonocyclic compounds
6025,None,None,None,None,None,None,None,None
6026,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)CCCC(O)=O,InChIKey=AGQZQZMDOCENFU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic homomonocyclic compounds
6027,None,None,None,None,None,None,None,None
6028,COC(=O)CC1CCC(C)=C1C(C)C(=O)OC,InChIKey=XLGMCZPFFSDRME-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Iridoids and derivatives,Aliphatic homomonocyclic compounds
6029,None,None,None,None,None,None,None,None
6030,None,None,None,None,None,None,None,None
6031,None,None,None,None,None,None,None,None
6032,None,None,None,None,None,None,None,None
6033,OC(=O)C1=CC=NC2=CC=CC=C12,InChIKey=VQMSRUREDGBWKT-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,Quinoline carboxylic acids,Aromatic heteropolycyclic compounds
6034,[H][C@]1(O)CC(=O)C(=C1)[C@@]1([H])OC(=O)C(=C)[C@]1([H])CCC(C)=O,InChIKey=PIOUPHAFKOSIMN-NRUUGDAUSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,Aliphatic heteromonocyclic compounds
6035,None,None,None,None,None,None,None,None
6036,CC(=O)CCCCCC(O)CC(=O)CCCCCC(O)CC(=O)CCCCCC(O)CC(C)=O,InChIKey=JABCOSJNFCMLJD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
6037,CCCCCCCCC(=O)OCC(COC(=O)CCCC)OC(=O)CCCCCC,InChIKey=NALYYZTVSBKKMS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
6038,None,None,None,None,None,None,None,None
6039,None,None,None,None,None,None,None,None
6040,None,None,None,None,None,None,None,None
6041,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C(C)=O,InChIKey=MTSLFKWJINJVBO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives",Aliphatic homopolycyclic compounds
6042,None,None,None,None,None,None,None,None
6043,None,None,None,None,None,None,None,None
6044,None,None,None,None,None,None,None,None
6045,None,None,None,None,None,None,None,None
6046,None,None,None,None,None,None,None,None
6047,None,None,None,None,None,None,None,None
6048,None,None,None,None,None,None,None,None
6049,CP(=O)(c1ccccc1)c1ccccc1,InChIKey=PEGCITODQASXKH-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylphosphines and derivatives,Phenylphosphines and derivatives,Aromatic homomonocyclic compounds
6050,None,None,None,None,None,None,None,None
6051,None,None,None,None,None,None,None,None
6052,CC(=O)CCC1C(C)=CC(=O)CC1(C)C,InChIKey=GSTVTHMQXVKNQF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
6053,None,None,None,None,None,None,None,None
6054,None,None,None,None,None,None,None,None
6055,None,None,None,None,None,None,None,None
6056,None,None,None,None,None,None,None,None
6057,None,None,None,None,None,None,None,None
6058,None,None,None,None,None,None,None,None
6059,None,None,None,None,None,None,None,None
6060,CCCCCCCCCCCCCCC(O)CN,InChIKey=QJARJRBYFJRFGX-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
6061,None,None,None,None,None,None,None,None
6062,CC1=C2C=C(C)C(=O)CCC2(C)CCC1=O,InChIKey=PUHDZVHNFYHTAO-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Cyclohexenones,Aliphatic homopolycyclic compounds
6063,None,None,None,None,None,None,None,None
6064,None,None,None,None,None,None,None,None
6065,CC1=CC2OC3C(O)C(OC4OC(CO)C(O)C(O)C4O)C(C)(C33CO3)C2(CO)CC1,InChIKey=ZTTPXRAPNIRARC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Trichothecenes,Aliphatic heteropolycyclic compounds
6066,None,None,None,None,None,None,None,None
6067,None,None,None,None,None,None,None,None
6068,None,None,None,None,None,None,None,None
6069,None,None,None,None,None,None,None,None
6070,None,None,None,None,None,None,None,None
6071,None,None,None,None,None,None,None,None
6072,None,None,None,None,None,None,None,None
6073,CCOC(=O)CC(CC1CCCCC1)(OC(N)=O)OC(=O)C(C)(C)C,InChIKey=WUYYYZJRHOUJGP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic homomonocyclic compounds
6074,None,None,None,None,None,None,None,None
6075,CCCCCCCCC=CCCCCCCCC(O)=O,InChIKey=ZQPPMHVWECSIRJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6076,None,None,None,None,None,None,None,None
6077,None,None,None,None,None,None,None,None
6078,CC(=O)C1=C(CCCCCCC1)C(C)=O,InChIKey=HLUDATYZNJZKPJ-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,Aliphatic homomonocyclic compounds
6079,CCOC(=O)C1=CC=CC=C1C(=O)OCC,InChIKey=FLKPEMZONWLCSK-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic homomonocyclic compounds
6080,None,None,None,None,None,None,None,None
6081,None,None,None,None,None,None,None,None
6082,None,None,None,None,None,None,None,None
6083,None,None,None,None,None,None,None,None
6084,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OCC(O)CO,InChIKey=JTJZIBDIJRDWRZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols,"1-acyl,2-alkylglycerols",Aliphatic acyclic compounds
6085,None,None,None,None,None,None,None,None
6086,None,None,None,None,None,None,None,None
6087,None,None,None,None,None,None,None,None
6088,CC(C)C1CCC(CO)=CC1C=C(CO)C(O)=O,InChIKey=SLVSUVFUFJKMCV-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,Aliphatic homomonocyclic compounds
6089,None,None,None,None,None,None,None,None
6090,None,None,None,None,None,None,None,None
6091,None,None,None,None,None,None,None,None
6092,None,None,None,None,None,None,None,None
