,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
10321,None,None,None,None,None,None,None,None
10322,COC(=O)C(C)C1CCC2(C)CCC(=O)C(C)=C2C1,InChIKey=FTOXNMDBPIADPU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Aliphatic homopolycyclic compounds
10323,None,None,None,None,None,None,None,None
10324,None,None,None,None,None,None,None,None
10325,None,None,None,None,None,None,None,None
10326,None,None,None,None,None,None,None,None
10327,None,None,None,None,None,None,None,None
10328,None,None,None,None,None,None,None,None
10329,None,None,None,None,None,None,None,None
10330,None,None,None,None,None,None,None,None
10331,CCOC(CO)C(OCC)C(OCC)C(O)CO,InChIKey=LLCMUBKVICPJRS-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
10332,COC(=O)CCCCC(O)CCC(=O)OC,InChIKey=UNFSJIPSQSAKQO-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
10333,None,None,None,None,None,None,None,None
10334,None,None,None,None,None,None,None,None
10335,None,None,None,None,None,None,None,None
10336,CC1C(=O)OC2CC34C5OC(=O)C3(OC(O)C4C(C5O)C(C)(C)C)C12O,InChIKey=VMOXHQCDLLMFQI-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Furofurans,,Furofurans,Aliphatic heteropolycyclic compounds
10337,CNC(=O)NCCN(CCN(CCNC(=O)NC)C(=O)NC1=NNN=N1)C(=O)NC1=NNN=N1,InChIKey=UVQLWOLPFMGFJP-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azoles,Tetrazoles,Tetrazoles,Aromatic heteromonocyclic compounds
10338,OC(=O)CCCCCN=C(O)CCCCC(O)=O,InChIKey=IGDVAPGWHGOERE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
10339,None,None,None,None,None,None,None,None
10340,None,None,None,None,None,None,None,None
10341,None,None,None,None,None,None,None,None
10342,None,None,None,None,None,None,None,None
10343,None,None,None,None,None,None,None,None
10344,CCP(=O)(c1ccccc1)c1ccccc1,InChIKey=AKTGKEBIBGSCLD-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylphosphines and derivatives,Phenylphosphines and derivatives,Aromatic homomonocyclic compounds
10345,None,None,None,None,None,None,None,None
10346,None,None,None,None,None,None,None,None
10347,None,None,None,None,None,None,None,None
10348,CCCCCC(O)C=CC(O)C(CC=CCC(O)=O)C(O)CC=NOC,InChIKey=DYSPMNVMNCPJMF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
10349,None,None,None,None,None,None,None,None
10350,None,None,None,None,None,None,None,None
10351,None,None,None,None,None,None,None,None
10352,None,None,None,None,None,None,None,None
10353,CCCCCCCCCCCCCCC(=O)NCCO,InChIKey=UHPXXKLAACDXGS-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,Aliphatic acyclic compounds
10354,None,None,None,None,None,None,None,None
10355,None,None,None,None,None,None,None,None
10356,CCC(=O)NC(COC(=O)CC)COC(=O)CC,InChIKey=XXKJYZZQVLMXKT-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic acyclic compounds
10357,None,None,None,None,None,None,None,None
10358,None,None,None,None,None,None,None,None
10359,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
10360,None,None,None,None,None,None,None,None
10361,CC1=CN=C(CCC(O)=O)C=C1,InChIKey=NQPVZTSPKGOTNZ-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Methylpyridines,Methylpyridines,Aromatic heteromonocyclic compounds
10362,NC(CC1=CC=C(O)C=C1)C(O)=O,InChIKey=OUYCCCASQSFEME-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic homomonocyclic compounds
10363,OCC(CC1=CC=CC=C1)NC(=O)CCCCCCC(O)=O,InChIKey=PGJYPKBGHPVRIB-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,Amphetamines and derivatives,Aromatic homomonocyclic compounds
10364,None,None,None,None,None,None,None,None
10365,CC(=CC(O)=O)C(=O)NCCC1=CC=CC=C1,InChIKey=HRLXQLWVFWCBDU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aromatic homomonocyclic compounds
10366,COC(=O)C1(C)CCCC2(C)C3CCC(C)(C=C3CCC12)C(C)=O,InChIKey=HYTZQDLQCNZCRI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,Oxosteroids,Aliphatic homopolycyclic compounds
10367,None,None,None,None,None,None,None,None
10368,CC(C)=CC(=O)C=C(C)C1CCC2(C)C(C1)C(C)=CC(=O)C2OC(C)=O,InChIKey=VVSGXHBPXSQPJM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
10369,None,None,None,None,None,None,None,None
10370,None,None,None,None,None,None,None,None
10371,CC(OC1OC(CO)C(O)C(O)C1O)C(O)C=C1C(C)=CC(=O)CC1(C)C,InChIKey=IFGHATLJLPOXDP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
10372,OC(=O)C(CC1=CN=CN1)NNC(CC1=CC=C(O)C=C1)C(O)=O,InChIKey=RNLBHLKBWSXAPV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic heteromonocyclic compounds
10373,COC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,InChIKey=XWFWMYFLNHTEBF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Aliphatic homopolycyclic compounds
10374,None,None,None,None,None,None,None,None
10375,COC(=O)C(CCCCC(C)O)C(=C)C(O)=O,InChIKey=QSAIBULZNVPLAJ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Aliphatic acyclic compounds
10376,None,None,None,None,None,None,None,None
10377,COC(=O)CCC1(C)C(C)CCC2C(C)C(CC=C12)C(=O)OC,InChIKey=FZJTZZOEWVCITE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic homopolycyclic compounds
10378,None,None,None,None,None,None,None,None
10379,CCCCCCCCCCCC(=O)NN(C(C)O)C(C)O,InChIKey=IATNQARADDHLKG-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid hydrazides,Aliphatic acyclic compounds
10380,None,None,None,None,None,None,None,None
10381,CCCC=CC(O)CCC1CCC(=O)C1CC=CCCCC(=O)OC,InChIKey=WNVHQNRPNDOSNP-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10382,[H]C(C)=C(C)C(=O)OC1C2C(CC(C)C3C(O)CC(=O)C13C)OC(=O)C2C,InChIKey=GLHMGBSDKSSHQL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Sesquiterpene lactones,Aliphatic heteropolycyclic compounds
10383,None,None,None,None,None,None,None,None
10384,None,None,None,None,None,None,None,None
10385,None,None,None,None,None,None,None,None
10386,None,None,None,None,None,None,None,None
10387,COC(=O)C(=C)C1CC2C(=C)CCC(O)C2(C)CC1OC(C)=O,InChIKey=QXAZGXBDPJWAEF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Aliphatic homopolycyclic compounds
10388,None,None,None,None,None,None,None,None
10389,None,None,None,None,None,None,None,None
10390,CCCCCCCCCCCCCCCCCCCN,InChIKey=INAMEDPXUAWNKL-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Aliphatic acyclic compounds
10391,None,None,None,None,None,None,None,None
10392,CCC=CCC=CC=CC(=O)CCCCCCCC(O)=O,InChIKey=ACHDMUPTZYZIGR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
10393,CN1C2CCCCC2N(C)P1(=O)C(O)C=CC1=CC=CC=C1,InChIKey=MLQZFJNQVLAFKP-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Cinnamyl alcohols,,Cinnamyl alcohols,Aromatic heteropolycyclic compounds
10394,None,None,None,None,None,None,None,None
10395,None,None,None,None,None,None,None,None
10396,CC(=C)C1=CC2=C(CC1)C1(C)CCCC(C)(C)C1CC2,InChIKey=VLZUJQVBAKDRIH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
10397,CC12C=CC3C(CCC4=CC(=O)CCC34)C1CCC2=O,InChIKey=UYKOCSIVSNFRPZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Estrogens and derivatives,Aliphatic homopolycyclic compounds
10398,NC(N)=NC(N)=NCCOCCOCCN=C(N)N=C(N)N,InChIKey=BPPJMIABMQJBAW-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,Biguanides,Aliphatic acyclic compounds
10399,CC(=O)OC1CC(CCC(C)(O)C2CCC(C)(O2)C(O)CCC1(C)O)C(=C)C(O)=O,InChIKey=DTBIJVSZQRYFFB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic heteropolycyclic compounds
10400,CC(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(N)=O,InChIKey=KLQXKYZBJWERSF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Aliphatic acyclic compounds
10401,CC(=O)OC1OC(CC1C1CC=C2C1(C)CCC1C3(C)C(CC(OC(C)=O)C21C)C(C)(C)OC(=O)CC3OC(C)=O)C1OC1(C)C,InChIKey=AVVJHONDHCEGRL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Limonoids,Aliphatic heteropolycyclic compounds
10402,None,None,None,None,None,None,None,None
10403,None,None,None,None,None,None,None,None
10404,None,None,None,None,None,None,None,None
10405,OCC1OC(OCCC2(O)C=CC(=O)CC2O)C(O)C(O)C1O,InChIKey=XNAJLGDVEHBLFR-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,Aliphatic heteromonocyclic compounds
10406,None,None,None,None,None,None,None,None
10407,NC(=O)CCCCCC(CCCCCCCCCCC(O)=O)OC(=O)C=C,InChIKey=BZWJRGONRGGHOV-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
10408,COC(=O)C(CO)C(O)CCCCC(C)CC(C)=CC(C)=CC(O)=O,InChIKey=WKPLWDFQTVJLIX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
10409,None,None,None,None,None,None,None,None
10410,None,None,None,None,None,None,None,None
10411,None,None,None,None,None,None,None,None
10412,None,None,None,None,None,None,None,None
10413,None,None,None,None,None,None,None,None
10414,CC(C)(C)P(C1OC2=CC=CC=C2P1C(C)(C)C)C(C)(C)C,InChIKey=HNCDTVVVDMNJRQ-UHFFFAOYSA-N,Organic compounds,Benzenoids,,,Benzenoids,Aromatic heteropolycyclic compounds
10415,None,None,None,None,None,None,None,None
10416,NCCCCCCCCCCCCOCCOCCOCCOCCOCCO,InChIKey=SVXQSRMIWWGWEB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
10417,CCCCCCCCCCCC(=O)OCC(O)COC(=O)C(C)N=C(C)O,InChIKey=YXIPLYSUBHHFIA-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
10418,None,None,None,None,None,None,None,None
10419,CC1(O)C(O)C(CO)OC1ON1CN(C2=C1N=CN=C2NO)N(=O)=O,InChIKey=CXOFSBCREMUVNG-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Pentoses,Aromatic heteropolycyclic compounds
10420,CCC=CCC1C(CCCCCCCC(O)=O)C(C)=CC1=O,InChIKey=KAJJOYMVAAXIEZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10421,CC=CC1=CC2=C(CC1)C=C(C)CC2,InChIKey=UODCFVZYBULFOB-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Aliphatic homopolycyclic compounds
10422,None,None,None,None,None,None,None,None
10423,None,None,None,None,None,None,None,None
10424,None,None,None,None,None,None,None,None
10425,CCCCCCC=CC=CCCCCCCCC(O)=O,InChIKey=JBYXPOFIGCOSSB-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
10426,None,None,None,None,None,None,None,None
10427,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)=O,InChIKey=IJGYRECZSHITBB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
10428,None,None,None,None,None,None,None,None
10429,CCCC(O)=NCC(O)=NC(CCC(O)=O)CC1=CC=CC=C1,InChIKey=XNLSQPOSKRDWLP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,Aromatic homomonocyclic compounds
10430,None,None,None,None,None,None,None,None
10431,None,None,None,None,None,None,None,None
10432,None,None,None,None,None,None,None,None
10433,None,None,None,None,None,None,None,None
10434,None,None,None,None,None,None,None,None
10435,CCCCCCCCCCCCCCC(O)CN,InChIKey=QJARJRBYFJRFGX-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,2-aminoalcohols",Aliphatic acyclic compounds
10436,COC1=CC=CC(OC2=CC=CC(O)=C2)=C1,InChIKey=QYMYSRGBCZULEO-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers,Aromatic homomonocyclic compounds
10437,None,None,None,None,None,None,None,None
10438,CCCC1=CC(=O)C(CCC)=CC1=O,InChIKey=RPKAFKDCORXJJP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-benzoquinones,Aliphatic homomonocyclic compounds
10439,[H]C(C(O)=O)=C(C)C([H])=C(C)CC(C)CCCCC(O)C(CO)C(O)=O,InChIKey=QFZISQBFEIXWDM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
10440,NCC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,InChIKey=VLLYIHNARTZJTM-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes,Aromatic homomonocyclic compounds
10441,CCCCCCOCCOCCOC(=O)CC,InChIKey=SCOILRKIGFFBCB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid esters,Aliphatic acyclic compounds
10442,None,None,None,None,None,None,None,None
10443,None,None,None,None,None,None,None,None
10444,None,None,None,None,None,None,None,None
10445,None,None,None,None,None,None,None,None
10446,CC12CCC(=C)C1C1C=CC3=CC(=O)CCC3(C)C1CC2,InChIKey=GAJSMEQRUXTXPL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Aliphatic homopolycyclic compounds
10447,CCCCCCCCCC(=O)CC(=O)NC(CCO)C(O)=O,InChIKey=WOIAAVJAGKBTTQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,3-Oxo-acyl homoserines,Aliphatic acyclic compounds
10448,None,None,None,None,None,None,None,None
10449,None,None,None,None,None,None,None,None
10450,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(O)=NC(CC(C)C)C(O)=O,InChIKey=ISERPQBHHKNESY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10451,None,None,None,None,None,None,None,None
10452,None,None,None,None,None,None,None,None
10453,NC(CC1=CC=C(O)C=C1)C(=O)NC(CC(O)=O)C(=O)NC(CO)C(O)=O,InChIKey=VFJIWSJKZJTQII-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic homomonocyclic compounds
10454,None,None,None,None,None,None,None,None
10455,None,None,None,None,None,None,None,None
10456,None,None,None,None,None,None,None,None
10457,None,None,None,None,None,None,None,None
10458,None,None,None,None,None,None,None,None
10459,CCCCCC=CCC=CCCCCCCCN=C(C)O,InChIKey=KCANCZYTNGZLQK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,Aliphatic acyclic compounds
10460,None,None,None,None,None,None,None,None
10461,NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NCC(O)=O,InChIKey=PIFAFMOZAPHVES-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
10462,CCC=CC=CC1=CC=CC=C1,InChIKey=DHGJWSRGFMFRLS-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes,Styrenes,Aromatic homomonocyclic compounds
10463,OC1=CC=C(CCNCC2=CC=C(O)C=C2)C=C1,InChIKey=JPGZOEXIIBGRPG-UHFFFAOYSA-N,Organic compounds,Alkaloids and derivatives,Amaryllidaceae alkaloids,Norbelladine-type amaryllidaceae alkaloids,Norbelladine-type amaryllidaceae alkaloids,Aromatic homomonocyclic compounds
10464,CCCCC(O)C(CO)N=C(O)C(O)CCC,InChIKey=SVDXZNKZSSOWJG-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Aliphatic acyclic compounds
10465,None,None,None,None,None,None,None,None
10466,None,None,None,None,None,None,None,None
10467,CC1CC(O)C2(C)C1C(C)CC1OC(=O)C(=C)C1C2OC(C)=O,InChIKey=FOGOKKRFWKCVQL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Sesquiterpene lactones,Aliphatic heteropolycyclic compounds
10468,None,None,None,None,None,None,None,None
10469,CCCCCCCCC=CCCCCCCCC([O])=O,InChIKey=QDHLCTHPCWNGTK-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,,Carboxylic acids and derivatives,Aliphatic acyclic compounds
10470,None,None,None,None,None,None,None,None
10471,CCCCCCCCCC(O)CC(O)=NC(CC1=CC=C(O)C=C1)C(O)=O,InChIKey=AKVKZSJTKQXFFG-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic homomonocyclic compounds
10472,None,None,None,None,None,None,None,None
10473,None,None,None,None,None,None,None,None
10474,CC12CCC(=C)C1C1C=CC3=CC(=O)CCC3(C)C1CC2,InChIKey=GAJSMEQRUXTXPL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androgens and derivatives,Aliphatic homopolycyclic compounds
10475,None,None,None,None,None,None,None,None
10476,None,None,None,None,None,None,None,None
10477,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O,InChIKey=NPAGDVCDWIYMMC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Estrane steroids,Estrogens and derivatives,Aliphatic homopolycyclic compounds
10478,COC1=CC(C)=C(C=C1)C1=C2C=CC(=O)C=C2OC2=C1C=CC(OP(O)(O)=O)=C2,InChIKey=OLWRHXNPCCRHCB-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Xanthenes,Aromatic heteropolycyclic compounds
10479,CC(O)C(COC1OC(CO)C(O)C(O)C1O)N=C(O)C(C)C,InChIKey=VYQHCAMIWAYVJW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
10480,None,None,None,None,None,None,None,None
10481,None,None,None,None,None,None,None,None
10482,CC12CCC(O)C1C1CCC3=CC(=O)CCC3=C1CC2,InChIKey=RHQLOPLTSFLVOR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Oxosteroids,Oxosteroids,Aliphatic homopolycyclic compounds
10483,None,None,None,None,None,None,None,None
10484,None,None,None,None,None,None,None,None
10485,None,None,None,None,None,None,None,None
10486,None,None,None,None,None,None,None,None
10487,None,None,None,None,None,None,None,None
10488,CCCCCC(N)CC=CC(=O)CCCCCCCC(O)=O,InChIKey=HXJDYAMRSXTBQT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Aliphatic acyclic compounds
10489,None,None,None,None,None,None,None,None
10490,CCCC(O)C(COC1OC(CO)C(O)C(O)C1O)N=C(O)CC,InChIKey=FHXNJPUMTPPACZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
10491,None,None,None,None,None,None,None,None
10492,None,None,None,None,None,None,None,None
10493,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,InChIKey=ZZYASVWWDLJXIM-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-benzoquinones,Aliphatic homomonocyclic compounds
10494,CCCCCC(OC(=O)CCC(N)C(O)=O)C(O)CCCCCCCCCCC(=O)OC,InChIKey=ASHGRTZZIJONGU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,Aliphatic acyclic compounds
10495,None,None,None,None,None,None,None,None
10496,None,None,None,None,None,None,None,None
10497,None,None,None,None,None,None,None,None
10498,None,None,None,None,None,None,None,None
10499,CN1[CH]C2=C(CCCC2)N1C(N)=O,InChIKey=DPMWUQOGGSCXQF-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azolines,Pyrazolines,Pyrazolines,Aliphatic heteropolycyclic compounds
10500,OCC(CO)N=C(O)CCCCCC(O)=O,InChIKey=HQEDIWGUTYERKC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
10501,CC1=CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)CC1,InChIKey=PPSKRAHLYIYTDK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Androstane steroids,Aliphatic homopolycyclic compounds
10502,None,None,None,None,None,None,None,None
10503,None,None,None,None,None,None,None,None
10504,None,None,None,None,None,None,None,None
10505,COC(=O)C=C(CNC(=O)CCCCCC(C)C)C=CC(O)=O,InChIKey=AWTSJJGQKNPPOX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
10506,None,None,None,None,None,None,None,None
10507,CC1=CC=CC=C1,InChIKey=YXFVVABEGXRONW-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Toluenes,Toluenes,Aromatic homomonocyclic compounds
10508,CCCCCCCC(=O)OC(=N)CCC(=O)OC(=O)CCCCCCC,InChIKey=VEABDRIXPCUJLX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
10509,None,None,None,None,None,None,None,None
10510,None,None,None,None,None,None,None,None
10511,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)NCCO,InChIKey=XCVCLIRZZCGEMU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10512,None,None,None,None,None,None,None,None
10513,CC(C)(CC1=CC=CC=C1)C(O)=NCCCCCCCCCCC(O)=O,InChIKey=PGBCBAIJHBTWEP-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes,Phenylpropanes,Aromatic homomonocyclic compounds
10514,CCC(C)C(=O)OC1CC(O)CC2C=CC(C)C(CCC(O)CC(O)CC(=O)OC)C12,InChIKey=KBOYKRJSJCUILJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic homopolycyclic compounds
10515,None,None,None,None,None,None,None,None
