,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
15510,30871,-1,,,,,
15511,30873,885,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,0.7999999999999999,subclass,10.0,In silico
15512,30888,-1,,,,,
15513,30892,-1,,,,,
15514,30896,-1,,,,,
15515,30913,2764,,,,,
15516,30914,-1,,,,,
15517,30915,-1,,,,,
15518,30916,-1,,,,,
15519,30921,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15520,30931,1107,Lipids and lipid-like molecules;Fatty Acyls,0.7666666666666666,class,9.0,In silico
15521,30948,2370,,,,,
15522,30950,-1,,,,,
15523,30963,260,,,,,
15524,30964,517,Lipids and lipid-like molecules;Glycerolipids;Monoradylglycerols,1.0,subclass,2.0,Library
15525,30967,-1,,,,,
15526,30969,189,Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,0.7470588235294118,subclass,17.0,In silico
15527,30976,297,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9666666666666667,subclass,15.0,In silico
15528,30979,-1,,,,,
15529,30985,-1,,,,,
15530,30988,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
15531,30995,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
15532,30996,290,,,,15.0,In silico
15533,31017,-1,,,,,
15534,31024,-1,,,,,
15535,31028,148,Benzenoids,0.6666666666666666,superclass,3.0,In silico
15536,31046,-1,,,,,
15537,31047,-1,,,,,
15538,31112,-1,,,,,
15539,31134,-1,,,,,
15540,31135,-1,,,,,
15541,31137,-1,,,,,
15542,31138,-1,,,,,
15543,31139,-1,,,,,
15544,31140,-1,,,,,
15545,31146,-1,,,,,
15546,31160,-1,,,,,
15547,31174,-1,,,,,
15548,31182,-1,,,,,
15549,31183,-1,,,,,
15550,31186,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
15551,31187,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
15552,31188,61,Lipids and lipid-like molecules;Sphingolipids,1.0285714285714287,class,28.0,In silico
15553,31189,-1,,,,,
15554,31190,-1,,,,,
15555,31191,2240,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
15556,31192,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
15557,31193,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
15558,31194,-1,,,,,
15559,31195,-1,,,,,
15560,31197,61,Lipids and lipid-like molecules;Sphingolipids,1.0285714285714287,class,28.0,In silico
15561,31199,61,Lipids and lipid-like molecules;Sphingolipids,1.0285714285714287,class,28.0,In silico
15562,31201,-1,,,,,
15563,31203,-1,,,,,
15564,31204,-1,,,,,
15565,31205,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15566,31206,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15567,31207,-1,,,,,
15568,31208,364,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
15569,31209,-1,,,,,
15570,31210,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
15571,31212,-1,,,,,
15572,31213,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15573,31214,3461,Lipids and lipid-like molecules;Sphingolipids,1.0,class,1.0,In silico
15574,31215,-1,,,,,
15575,31216,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
15576,31217,2971,Lipids and lipid-like molecules;Sphingolipids;Phosphosphingolipids,1.0,subclass,1.0,In silico
15577,31222,63,,,,,
15578,31223,91,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,3.0,Library
15579,31226,-1,,,,,
15580,31227,-1,,,,,
15581,31228,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15582,31229,-1,,,,,
15583,31230,1733,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
15584,31232,339,Lipids and lipid-like molecules,0.7666666666666666,superclass,15.0,In silico
15585,31235,-1,,,,,
15586,31238,-1,,,,,
15587,31239,-1,,,,,
15588,31241,-1,,,,,
15589,31247,-1,,,,,
15590,31250,-1,,,,,
15591,31253,-1,,,,,
15592,31255,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
15593,31257,-1,,,,,
15594,31265,-1,,,,,
15595,31266,-1,,,,,
15596,31269,-1,,,,,
15597,31270,113,Lipids and lipid-like molecules,0.7818181818181817,superclass,22.0,In silico
15598,31273,326,,,,,
15599,31279,-1,,,,,
15600,31280,504,Lipids and lipid-like molecules;Fatty Acyls;Fatty acyl glycosides,1.0,subclass,1.0,In silico
15601,31285,-1,,,,,
15602,31291,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15603,31295,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15604,31296,4296,Lipids and lipid-like molecules;Sphingolipids;Phosphosphingolipids,1.0,subclass,2.0,In silico
15605,31305,-1,,,,,
15606,31306,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
15607,31311,696,,,,,
15608,31312,326,,,,,
15609,31321,500,Lipids and lipid-like molecules;Glycerolipids;Diradylglycerols,1.0,subclass,1.0,In silico
15610,31327,1954,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
15611,31330,-1,,,,,
15612,31331,-1,,,,,
15613,31336,4296,Lipids and lipid-like molecules;Sphingolipids;Phosphosphingolipids,1.0,subclass,2.0,In silico
15614,31337,1270,,,,,
15615,31347,1980,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
15616,31352,-1,,,,,
15617,31356,-1,,,,,
15618,31361,-1,,,,,
15619,31362,-1,,,,,
15620,31368,-1,,,,,
15621,31369,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
15622,31384,-1,,,,,
15623,31392,-1,,,,,
15624,31419,-1,,,,,
15625,31423,147,Organic acids and derivatives,0.731578947368421,superclass,19.0,In silico
15626,31425,326,,,,,
15627,31429,-1,,,,,
15628,31433,-1,,,,,
15629,31441,-1,,,,,
15630,31444,-1,,,,,
15631,31446,1924,Lipids and lipid-like molecules;Sphingolipids,1.1,class,3.0,In silico
15632,31447,3394,,,,,
15633,31454,326,,,,,
15634,31467,-1,,,,,
15635,31479,680,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,0.8272727272727273,subclass,11.0,In silico
15636,31483,-1,,,,,
15637,31491,-1,,,,,
15638,31492,-1,,,,,
15639,31494,538,,,,,
15640,31502,-1,,,,,
15641,31505,63,,,,,
15642,31525,-1,,,,,
15643,31529,205,Lipids and lipid-like molecules;Sphingolipids,0.8888888888888888,class,9.0,In silico
15644,31530,382,,,,,
15645,31532,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15646,31538,2487,,,,,
15647,31539,-1,,,,,
15648,31541,-1,,,,,
15649,31542,445,,,,,
15650,31543,445,,,,,
15651,31544,-1,,,,,
15652,31545,-1,,,,,
15653,31548,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
15654,31549,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
15655,31550,1522,,,,,
15656,31551,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15657,31552,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
15658,31556,4377,"Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",1.0,subclass,2.0,In silico
15659,31557,-1,,,,,
15660,31558,709,Organic nitrogen compounds,0.6666666666666666,superclass,15.0,In silico
15661,31560,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
15662,31562,-1,,,,,
15663,31564,-1,,,,,
15664,31565,-1,,,,,
15665,31567,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15666,31568,-1,,,,,
15667,31569,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15668,31571,-1,,,,,
15669,31573,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15670,31575,119,,,,,
15671,31576,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15672,31581,-1,,,,,
15673,31588,-1,,,,,
15674,31590,440,Lipids and lipid-like molecules,0.8021276595744681,superclass,47.0,In silico
15675,31594,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15676,31595,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
15677,31597,-1,,,,,
15678,31598,-1,,,,,
15679,31599,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15680,31600,-1,,,,,
15681,31601,-1,,,,,
15682,31602,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15683,31608,-1,,,,,
15684,31610,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15685,31611,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15686,31612,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15687,31613,-1,,,,,
15688,31614,3768,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
15689,31615,680,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,0.8272727272727273,subclass,11.0,In silico
15690,31624,3768,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
15691,31630,1076,Organic acids and derivatives,1.1,superclass,2.0,In silico
15692,31631,-1,,,,,
15693,31632,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
15694,31637,1511,,,,,
15695,31638,1454,Lipids and lipid-like molecules,0.85,superclass,4.0,In silico
15696,31645,-1,,,,,
15697,31653,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
15698,31655,-1,,,,,
15699,31656,524,,,,,
15700,31657,-1,,,,,
15701,31659,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
15702,31661,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15703,31662,3168,,,,,
15704,31664,-1,,,,,
15705,31665,793,,,,,
15706,31666,-1,,,,,
15707,31667,-1,,,,,
15708,31668,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15709,31671,-1,,,,,
15710,31672,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
15711,31674,-1,,,,,
15712,31675,-1,,,,,
15713,31676,-1,,,,,
15714,31677,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15715,31679,2578,,,,,
15716,31680,2578,,,,,
15717,31682,-1,,,,,
15718,31683,-1,,,,,
15719,31685,405,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0534883720930233,subclass,43.0,In silico
15720,31686,-1,,,,,
15721,31688,-1,,,,,
15722,31689,-1,,,,,
15723,31691,-1,,,,,
15724,31692,-1,,,,,
15725,31694,-1,,,,,
15726,31696,-1,,,,,
15727,31697,91,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,3.0,Library
15728,31703,-1,,,,,
15729,31704,2578,,,,,
15730,31705,-1,,,,,
15731,31715,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
15732,31720,-1,,,,,
15733,31722,512,,,,,
15734,31723,-1,,,,,
15735,31724,4107,,,,,
15736,31733,-1,,,,,
15737,31738,-1,,,,,
15738,31741,499,Lipids and lipid-like molecules;Steroids and steroid derivatives,0.85,class,20.0,In silico
15739,31748,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15740,31749,12,Lipids and lipid-like molecules,0.7379310344827587,superclass,58.0,In silico
15741,31755,-1,,,,,
15742,31757,-1,,,,,
15743,31768,-1,,,,,
15744,31770,318,Lipids and lipid-like molecules;Sphingolipids,0.9,class,25.0,In silico
15745,31777,-1,,,,,
15746,31783,-1,,,,,
15747,31793,-1,,,,,
15748,31794,-1,,,,,
15749,31799,-1,,,,,
15750,31812,-1,,,,,
15751,31815,-1,,,,,
15752,31816,524,,,,,
15753,31818,-1,,,,,
15754,31825,-1,,,,,
15755,31834,-1,,,,,
15756,31843,-1,,,,,
15757,31845,54,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
15758,31860,-1,,,,,
15759,31865,-1,,,,,
15760,31877,-1,,,,,
15761,31883,-1,,,,,
15762,31898,-1,,,,,
15763,31918,-1,,,,,
15764,31924,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15765,31957,-1,,,,,
15766,31961,-1,,,,,
15767,31973,-1,,,,,
15768,31984,-1,,,,,
15769,31987,-1,,,,,
15770,31993,-1,,,,,
15771,32005,-1,,,,,
15772,32009,-1,,,,,
15773,32011,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
15774,32013,-1,,,,,
15775,32015,-1,,,,,
15776,32016,-1,,,,,
15777,32024,3065,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
15778,32025,-1,,,,,
15779,32026,-1,,,,,
15780,32028,-1,,,,,
15781,32029,-1,,,,,
15782,32031,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
15783,32033,1,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
15784,32034,-1,,,,,
15785,32035,1,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
15786,32039,99,Lipids and lipid-like molecules,1.0,superclass,8.0,Library
15787,32040,-1,,,,,
15788,32042,-1,,,,,
15789,32043,458,,,,,
15790,32045,-1,,,,,
15791,32048,-1,,,,,
15792,32049,-1,,,,,
15793,32050,957,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,In silico
15794,32051,-1,,,,,
15795,32053,-1,,,,,
15796,32054,-1,,,,,
15797,32055,-1,,,,,
15798,32059,-1,,,,,
15799,32063,612,Lipids and lipid-like molecules,1.0,superclass,4.0,In silico
15800,32064,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
15801,32065,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
15802,32066,-1,,,,,
15803,32068,-1,,,,,
15804,32072,-1,,,,,
15805,32073,-1,,,,,
15806,32078,-1,,,,,
15807,32087,-1,,,,,
15808,32089,-1,,,,,
15809,32092,747,,,,,
15810,32093,-1,,,,,
15811,32094,1438,,,,,
15812,32095,-1,,,,,
15813,32096,-1,,,,,
15814,32098,208,,,,,
15815,32099,-1,,,,,
15816,32100,-1,,,,,
15817,32102,-1,,,,,
15818,32103,99,Lipids and lipid-like molecules,1.0,superclass,8.0,Library
15819,32104,358,,,,,
15820,32105,-1,,,,,
15821,32106,-1,,,,,
15822,32107,-1,,,,,
15823,32109,1605,,,,,
15824,32111,1329,,,,,
15825,32112,1695,,,,,
15826,32113,-1,,,,,
15827,32114,-1,,,,,
15828,32115,-1,,,,,
15829,32116,-1,,,,,
15830,32117,-1,,,,,
15831,32118,-1,,,,,
15832,32119,1605,,,,,
15833,32120,-1,,,,,
15834,32121,1695,,,,,
15835,32122,-1,,,,,
15836,32123,-1,,,,,
15837,32124,324,Lipids and lipid-like molecules;Steroids and steroid derivatives;Cholestane steroids,1.0,subclass,2.0,Library
15838,32125,-1,,,,,
15839,32126,-1,,,,,
15840,32127,1415,Lipids and lipid-like molecules;Prenol lipids,1.0,class,2.0,In silico
15841,32128,-1,,,,,
15842,32129,-1,,,,,
15843,32130,-1,,,,,
15844,32131,-1,,,,,
15845,32133,1356,,,,,
15846,32134,2516,,,,,
15847,32135,1086,,,,,
15848,32136,-1,,,,,
15849,32137,-1,,,,,
15850,32138,-1,,,,,
15851,32142,-1,,,,,
15852,32143,-1,,,,,
15853,32144,-1,,,,,
15854,32145,2516,,,,,
15855,32146,3009,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.8333333333333334,subclass,6.0,In silico
15856,32153,-1,,,,,
15857,32155,-1,,,,,
15858,32163,-1,,,,,
15859,32164,1258,Lipids and lipid-like molecules,0.7142857142857143,superclass,7.0,In silico
15860,32169,-1,,,,,
15861,32173,-1,,,,,
15862,32177,-1,,,,,
15863,32179,-1,,,,,
15864,32182,-1,,,,,
15865,32185,1558,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
15866,32187,-1,,,,,
15867,32191,101,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,1.0,subclass,1.0,Library
15868,32194,-1,,,,,
15869,32207,1919,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.9888888888888888,subclass,9.0,In silico
15870,32210,653,Lipids and lipid-like molecules;Sphingolipids,1.0,class,2.0,In silico
15871,32213,233,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Library
15872,32215,-1,,,,,
15873,32217,-1,,,,,
15874,32218,-1,,,,,
15875,32221,-1,,,,,
15876,32223,-1,,,,,
15877,32224,-1,,,,,
15878,32225,2540,,,,,
15879,32229,-1,,,,,
15880,32235,-1,,,,,
15881,32242,-1,,,,,
15882,32244,1282,,,,,
15883,32245,548,,,,,
15884,32253,-1,,,,,
15885,32258,2540,,,,,
15886,32259,-1,,,,,
15887,32262,-1,,,,,
15888,32264,-1,,,,,
15889,32267,1258,Lipids and lipid-like molecules,0.7142857142857143,superclass,7.0,In silico
15890,32273,1919,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,0.9888888888888888,subclass,9.0,In silico
15891,32274,441,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.725,subclass,8.0,In silico
15892,32279,-1,,,,,
15893,32286,-1,,,,,
15894,32290,-1,,,,,
15895,32292,-1,,,,,
15896,32295,1554,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,1.0,subclass,1.0,In silico
15897,32300,-1,,,,,
15898,32312,101,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,1.0,subclass,1.0,Library
15899,32319,-1,,,,,
15900,32326,-1,,,,,
15901,32327,1270,,,,,
15902,32329,-1,,,,,
15903,32330,-1,,,,,
15904,32345,-1,,,,,
15905,32348,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
15906,32349,-1,,,,,
15907,32350,-1,,,,,
15908,32351,524,,,,,
15909,32352,-1,,,,,
15910,32353,177,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9,subclass,25.0,In silico
15911,32354,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
15912,32356,3192,,,,,
15913,32357,-1,,,,,
15914,32358,414,Organic nitrogen compounds;Organonitrogen compounds;Amines,0.9615384615384616,subclass,26.0,In silico
15915,32360,-1,,,,,
15916,32361,-1,,,,,
15917,32362,-1,,,,,
15918,32363,-1,,,,,
15919,32364,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
15920,32364,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
15921,32365,-1,,,,,
15922,32366,-1,,,,,
15923,32367,3120,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.0,subclass,1.0,In silico
15924,32370,803,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.75,subclass,4.0,In silico
15925,32374,3637,,,,,
15926,32377,-1,,,,,
15927,32378,-1,,,,,
15928,32379,795,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9571428571428571,subclass,7.0,In silico
15929,32382,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
15930,32383,-1,,,,,
15931,32385,-1,,,,,
15932,32386,85,Organic oxygen compounds,0.6977011494252874,superclass,87.0,In silico
15933,32387,803,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.75,subclass,4.0,In silico
15934,32391,1366,Phenylpropanoids and polyketides;Macrolides and analogues;Epothilones and analogues,0.9181818181818182,subclass,11.0,In silico
15935,32392,96,Organic acids and derivatives,0.6116279069767442,superclass,86.0,In silico
15936,32392,96,Lipids and lipid-like molecules,0.5534883720930233,superclass,86.0,In silico
15937,32406,-1,,,,,
15938,32407,3192,,,,,
15939,32410,1510,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,1.0,In silico
15940,32412,292,Lipids and lipid-like molecules,0.5555555555555556,superclass,18.0,In silico
15941,32416,446,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,1.0,subclass,3.0,Library
15942,32417,-1,,,,,
15943,32419,-1,,,,,
15944,32422,1257,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,18.0,In silico
15945,32425,-1,,,,,
15946,32426,299,,,,,
15947,32428,498,Lipids and lipid-like molecules;Glycerolipids;Monoradylglycerols,1.0,subclass,3.0,Library
15948,32431,299,,,,,
15949,32432,-1,,,,,
15950,32434,-1,,,,,
15951,32435,-1,,,,,
15952,32436,-1,,,,,
15953,32442,803,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.75,subclass,4.0,In silico
15954,32443,-1,,,,,
15955,32445,-1,,,,,
15956,32448,-1,,,,,
15957,32452,180,,,,,
15958,32454,3506,Lipids and lipid-like molecules;Sphingolipids;Phosphosphingolipids,1.0,subclass,1.0,In silico
15959,32458,-1,,,,,
15960,32464,-1,,,,,
15961,32466,-1,,,,,
15962,32475,292,Lipids and lipid-like molecules,0.5555555555555556,superclass,18.0,In silico
15963,32485,-1,,,,,
15964,32486,-1,,,,,
15965,32487,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
15966,32490,1435,Organic nitrogen compounds;Organonitrogen compounds;Amines,1.0,subclass,1.0,In silico
15967,32491,-1,,,,,
15968,32493,918,,,,,
15969,32494,235,Lipids and lipid-like molecules,0.725,superclass,8.0,In silico
15970,32495,1435,Organic nitrogen compounds;Organonitrogen compounds;Amines,1.0,subclass,1.0,In silico
15971,32496,-1,,,,,
15972,32498,-1,,,,,
15973,32499,-1,,,,,
15974,32500,352,,,,,
15975,32501,352,,,,,
15976,32502,1966,,,,,
15977,32503,-1,,,,,
15978,32504,47,Lipids and lipid-like molecules,0.6153846153846154,superclass,52.0,In silico
15979,32507,2004,Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,1.1,subclass,3.0,In silico
15980,32508,-1,,,,,
15981,32512,1337,,,,,
15982,32514,-1,,,,,
15983,32515,-1,,,,,
15984,32517,7,Lipids and lipid-like molecules,0.9936170212765957,superclass,94.0,In silico
15985,32519,918,,,,,
15986,32520,-1,,,,,
15987,32525,1337,,,,,
15988,32526,-1,,,,,
15989,32528,-1,,,,,
15990,32530,-1,,,,,
15991,32532,279,Lipids and lipid-like molecules,0.7,superclass,20.0,In silico
15992,32533,-1,,,,,
15993,32538,-1,,,,,
15994,32541,-1,,,,,
15995,32545,-1,,,,,
15996,32547,332,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8384615384615385,subclass,65.0,In silico
15997,32549,279,Lipids and lipid-like molecules,0.7,superclass,20.0,In silico
15998,32552,-1,,,,,
15999,32556,487,,,,,
16000,32561,-1,,,,,
16001,32562,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
16002,32572,-1,,,,,
16003,32582,-1,,,,,
16004,32585,1459,,,,,
16005,32588,524,,,,,
16006,32591,183,Lipids and lipid-like molecules,0.6,superclass,5.0,In silico
16007,32598,-1,,,,,
16008,32600,-1,,,,,
16009,32601,279,Lipids and lipid-like molecules,0.7,superclass,20.0,In silico
16010,32604,888,Lipids and lipid-like molecules;Prenol lipids,1.1,class,2.0,In silico
16011,32605,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
16012,32608,-1,,,,,
16013,32611,-1,,,,,
16014,32613,-1,,,,,
16015,32621,1455,,,,,
16016,32625,-1,,,,,
16017,32631,-1,,,,,
16018,32632,340,Organoheterocyclic compounds,0.6666666666666666,superclass,3.0,In silico
16019,32633,396,,,,6.0,In silico
16020,32635,100,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.1,subclass,4.0,Library
16021,32644,-1,,,,,
16022,32645,-1,,,,,
16023,32653,-1,,,,,
16024,32665,-1,,,,,
16025,32670,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
16026,32672,-1,,,,,
16027,32673,-1,,,,,
16028,32674,-1,,,,,
16029,32676,-1,,,,,
16030,32679,-1,,,,,
16031,32697,46,Lipids and lipid-like molecules;Glycerolipids;Glycosylglycerols,0.7853932584269663,subclass,89.0,In silico
16032,32698,-1,,,,,
16033,32699,108,,,,,
16034,32702,-1,,,,,
16035,32705,1105,Lipids and lipid-like molecules,0.85,superclass,8.0,In silico
16036,32708,-1,,,,,
16037,32711,32,Lipids and lipid-like molecules;Sphingolipids,0.9888888888888888,class,63.0,In silico
16038,32718,206,,,,,
16039,32719,-1,,,,,
16040,32720,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
16041,32721,362,,,,,
16042,32722,-1,,,,,
16043,32724,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16044,32726,1910,,,,,
16045,32728,-1,,,,,
16046,32730,-1,,,,,
16047,32731,1954,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
16048,32732,206,,,,,
16049,32733,-1,,,,,
16050,32734,-1,,,,,
16051,32736,1400,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,4.0,In silico
16052,32737,-1,,,,,
16053,32738,1251,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
16054,32739,52,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,3.0,In silico
16055,32740,-1,,,,,
16056,32741,-1,,,,,
16057,32742,-1,,,,,
16058,32743,91,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,3.0,Library
16059,32744,52,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,3.0,In silico
16060,32745,716,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,10.0,In silico
16061,32746,-1,,,,,
16062,32747,716,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,10.0,In silico
16063,32748,-1,,,,,
16064,32750,-1,,,,,
16065,32751,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16066,32753,-1,,,,,
16067,32754,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16068,32755,-1,,,,,
16069,32756,22,Organic nitrogen compounds;Organonitrogen compounds;Quaternary ammonium salts,1.0,subclass,1.0,Library
