,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
9991,None,None,None,None,None,None,None,None
9992,None,None,None,None,None,None,None,None
9993,None,None,None,None,None,None,None,None
9994,None,None,None,None,None,None,None,None
9995,[H][C@@]1(O)CO[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC=C4O[C@]5(O)C(=C(C)C(=O)C6=C(O)C=CC(O[C@]7([H])O[C@]([H])(CO[C@]8([H])OC[C@@]([H])(O)[C@]([H])(O)[C@@]8([H])O)[C@@]([H])(O)[C@]([H])(O)[C@@]7([H])O)=C56)C5=C4C3=C(O)C=C5C)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]1([H])O,InChIKey=GZPHCGBBVQCZIH-ULFVUPSHSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,Aromatic heteropolycyclic compounds
9996,None,None,None,None,None,None,None,None
9997,None,None,None,None,None,None,None,None
9998,None,None,None,None,None,None,None,None
9999,None,None,None,None,None,None,None,None
10000,C[C@@H](NC1=CC=C(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP([O-])(=O)O[C@@H](CCC([O-])=O)C([O-])=O)[C@@H](O)[C@H]2O)C=C1)[C@@H]1NC2=C(N[C@H]1C)NC(N)=NC2=O,InChIKey=SCBIBGUJSMHIAI-LHIIQLEZSA-K,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Pentose phosphates,Aromatic heteropolycyclic compounds
10001,None,None,None,None,None,None,None,None
10002,None,None,None,None,None,None,None,None
10003,None,None,None,None,None,None,None,None
10004,None,None,None,None,None,None,None,None
10005,None,None,None,None,None,None,None,None
10006,None,None,None,None,None,None,None,None
10007,None,None,None,None,None,None,None,None
10008,None,None,None,None,None,None,None,None
10009,None,None,None,None,None,None,None,None
10010,None,None,None,None,None,None,None,None
10011,None,None,None,None,None,None,None,None
10012,None,None,None,None,None,None,None,None
10013,None,None,None,None,None,None,None,None
10014,None,None,None,None,None,None,None,None
10015,None,None,None,None,None,None,None,None
10016,None,None,None,None,None,None,None,None
10017,None,None,None,None,None,None,None,None
10018,None,None,None,None,None,None,None,None
10019,None,None,None,None,None,None,None,None
10020,None,None,None,None,None,None,None,None
10021,None,None,None,None,None,None,None,None
10022,None,None,None,None,None,None,None,None
10023,None,None,None,None,None,None,None,None
10024,None,None,None,None,None,None,None,None
10025,None,None,None,None,None,None,None,None
10026,None,None,None,None,None,None,None,None
10027,None,None,None,None,None,None,None,None
10028,None,None,None,None,None,None,None,None
10029,None,None,None,None,None,None,None,None
10030,CN1C(=O)C=CN([C@@H]2S[C@H]([C@@H](O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCN([O-])C(C)=O)NC(=O)[C@H](CCCN([O-])C(C)=O)NC(=O)[C@@H](N)CCCN([O-])C(C)=O)C(O)=O)[C@H](O)[C@H]2O)C1=O,InChIKey=QLMQZEPZVZOSKM-RREKCFDTSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aromatic heteromonocyclic compounds
10031,None,None,None,None,None,None,None,None
10032,None,None,None,None,None,None,None,None
10033,None,None,None,None,None,None,None,None
10034,None,None,None,None,None,None,None,None
10035,[H][C@]1(O)CC(=O)[C@]([H])(C)O[C@]1([H])O[C@@]1([H])[C@@]([H])(O)C[C@]([H])(O[C@]2([H])[C@]([H])(C)O[C@]([H])(C[C@]2([H])N(C)C)O[C@@]2([H])C[C@](O)(CC)[C@]([H])(OC(C)=O)C3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2O)C4=O)O[C@]1([H])C,InChIKey=AIPFELSYAALJEV-UCVKELDQSA-N,Organic compounds,Phenylpropanoids and polyketides,Anthracyclines,,Anthracyclines,Aromatic heteropolycyclic compounds
10036,[H]\C1=C(\[H])/C(/[H])=C(\[H])/C(/[H])=C(\[H])/C(/[H])=C([H])/[C@@]([H])(C[C@]2([H])O[C@@](O)(C[C@]([H])(O)[C@@]2([H])C(O)=O)C[C@]([H])(O)C[C@]([H])(O)[C@]([H])(O)CCC(=O)O[C@@]([H])(CCC1)C(C)C)O[C@]1([H])O[C@]([H])(C)[C@@]([H])(O)[C@@]([H])(N)[C@@]1([H])O,InChIKey=HCAJMOSNTHQEGE-PBHKFNMQSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Aminoglycosides,Aliphatic heteropolycyclic compounds
10037,None,None,None,None,None,None,None,None
10038,None,None,None,None,None,None,None,None
10039,None,None,None,None,None,None,None,None
10040,None,None,None,None,None,None,None,None
10041,None,None,None,None,None,None,None,None
10042,[H][C@@]12CO[C@@]([H])(O1)[C@]([H])(N=C(C)O)[C@@]([H])(OC(C)=O)[C@]2([H])O[C@@]1([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(O[C@@]2([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]2([H])OC(C)=O)[C@]1([H])OC(C)=O,InChIKey=UORDHHBCQQFZNL-GRJAVENRSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteropolycyclic compounds
10043,None,None,None,None,None,None,None,None
10044,None,None,None,None,None,None,None,None
10045,None,None,None,None,None,None,None,None
10046,None,None,None,None,None,None,None,None
10047,[H][C@@]12CO[C@@]([H])(O1)[C@]([H])(N=C(C)O)[C@@]([H])(OC(C)=O)[C@]2([H])O[C@@]1([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(O[C@@]2([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]2([H])OC(C)=O)[C@]1([H])OC(C)=O,InChIKey=UORDHHBCQQFZNL-GRJAVENRSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteropolycyclic compounds
10048,None,None,None,None,None,None,None,None
10049,None,None,None,None,None,None,None,None
10050,None,None,None,None,None,None,None,None
10051,None,None,None,None,None,None,None,None
10052,None,None,None,None,None,None,None,None
10053,None,None,None,None,None,None,None,None
10054,None,None,None,None,None,None,None,None
10055,None,None,None,None,None,None,None,None
10056,None,None,None,None,None,None,None,None
10057,None,None,None,None,None,None,None,None
10058,None,None,None,None,None,None,None,None
10059,None,None,None,None,None,None,None,None
10060,None,None,None,None,None,None,None,None
10061,None,None,None,None,None,None,None,None
10062,None,None,None,None,None,None,None,None
10063,None,None,None,None,None,None,None,None
10064,None,None,None,None,None,None,None,None
10065,None,None,None,None,None,None,None,None
10066,None,None,None,None,None,None,None,None
10067,None,None,None,None,None,None,None,None
10068,None,None,None,None,None,None,None,None
10069,None,None,None,None,None,None,None,None
10070,None,None,None,None,None,None,None,None
10071,None,None,None,None,None,None,None,None
10072,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OC2=C(C=CC=C2NC(=O)C2=CC=NC=C2)C1=O,InChIKey=KKCRHGGATFNVQS-RNHFSVANSA-N,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Pyridinecarboxamides,Aromatic heteropolycyclic compounds
10073,None,None,None,None,None,None,None,None
10074,None,None,None,None,None,None,None,None
10075,OC(=O)[C@H]([C@@H](CCCCCCCCC\C=C/CCC1=CN=CC=C1)NCCCCCCCCCC\C=C/CCC1=CN=CC=C1)C1=CC=CC=C1,InChIKey=XMZHAKHAERJJSJ-JSBNOAPUSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aromatic heteromonocyclic compounds
10076,None,None,None,None,None,None,None,None
10077,None,None,None,None,None,None,None,None
10078,None,None,None,None,None,None,None,None
10079,None,None,None,None,None,None,None,None
10080,None,None,None,None,None,None,None,None
10081,None,None,None,None,None,None,None,None
10082,None,None,None,None,None,None,None,None
10083,None,None,None,None,None,None,None,None
10084,None,None,None,None,None,None,None,None
10085,[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])([C@]([H])(O)[C@@]2([H])O)[C@]2(O)C3=C(C(O)=C(C=C3)[C@@]3(O)C4=C(C(O)=CC=C4)C(=O)C4=C3C=C(C)C=C4O)C(=O)C3=C2C=C(C)C=C3O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,InChIKey=MCSGQYSOPLLZFK-QUAQUNGLSA-N,Organic compounds,Benzenoids,Anthracenes,,Anthracenes,Aromatic heteropolycyclic compounds
10086,None,None,None,None,None,None,None,None
10087,None,None,None,None,None,None,None,None
10088,None,None,None,None,None,None,None,None
10089,None,None,None,None,None,None,None,None
10090,None,None,None,None,None,None,None,None
10091,None,None,None,None,None,None,None,None
10092,None,None,None,None,None,None,None,None
10093,None,None,None,None,None,None,None,None
10094,None,None,None,None,None,None,None,None
10095,None,None,None,None,None,None,None,None
10096,None,None,None,None,None,None,None,None
10097,None,None,None,None,None,None,None,None
10098,None,None,None,None,None,None,None,None
10099,None,None,None,None,None,None,None,None
10100,None,None,None,None,None,None,None,None
10101,None,None,None,None,None,None,None,None
10102,None,None,None,None,None,None,None,None
10103,None,None,None,None,None,None,None,None
10104,None,None,None,None,None,None,None,None
10105,None,None,None,None,None,None,None,None
10106,[H][C@](N)(CO)[C@@]([H])(O)[C@]([H])(O)CCCCCCCCCCCC,InChIKey=OCHZTELGZBWSJD-ARFHVFGLSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,"1,3-aminoalcohols",Aliphatic acyclic compounds
10107,None,None,None,None,None,None,None,None
10108,None,None,None,None,None,None,None,None
10109,None,None,None,None,None,None,None,None
10110,None,None,None,None,None,None,None,None
10111,None,None,None,None,None,None,None,None
10112,None,None,None,None,None,None,None,None
10113,None,None,None,None,None,None,None,None
10114,None,None,None,None,None,None,None,None
10115,None,None,None,None,None,None,None,None
10116,None,None,None,None,None,None,None,None
10117,None,None,None,None,None,None,None,None
10118,None,None,None,None,None,None,None,None
10119,None,None,None,None,None,None,None,None
10120,None,None,None,None,None,None,None,None
10121,None,None,None,None,None,None,None,None
10122,None,None,None,None,None,None,None,None
10123,None,None,None,None,None,None,None,None
10124,None,None,None,None,None,None,None,None
10125,None,None,None,None,None,None,None,None
10126,None,None,None,None,None,None,None,None
10127,None,None,None,None,None,None,None,None
10128,None,None,None,None,None,None,None,None
10129,None,None,None,None,None,None,None,None
10130,None,None,None,None,None,None,None,None
10131,None,None,None,None,None,None,None,None
10132,None,None,None,None,None,None,None,None
10133,None,None,None,None,None,None,None,None
10134,None,None,None,None,None,None,None,None
10135,None,None,None,None,None,None,None,None
10136,None,None,None,None,None,None,None,None
10137,None,None,None,None,None,None,None,None
10138,None,None,None,None,None,None,None,None
10139,None,None,None,None,None,None,None,None
10140,None,None,None,None,None,None,None,None
10141,None,None,None,None,None,None,None,None
10142,None,None,None,None,None,None,None,None
10143,None,None,None,None,None,None,None,None
10144,None,None,None,None,None,None,None,None
10145,None,None,None,None,None,None,None,None
10146,None,None,None,None,None,None,None,None
10147,None,None,None,None,None,None,None,None
10148,None,None,None,None,None,None,None,None
10149,None,None,None,None,None,None,None,None
10150,None,None,None,None,None,None,None,None
10151,None,None,None,None,None,None,None,None
10152,None,None,None,None,None,None,None,None
10153,None,None,None,None,None,None,None,None
10154,None,None,None,None,None,None,None,None
10155,None,None,None,None,None,None,None,None
10156,None,None,None,None,None,None,None,None
10157,None,None,None,None,None,None,None,None
10158,None,None,None,None,None,None,None,None
10159,None,None,None,None,None,None,None,None
10160,None,None,None,None,None,None,None,None
10161,None,None,None,None,None,None,None,None
10162,None,None,None,None,None,None,None,None
10163,None,None,None,None,None,None,None,None
10164,None,None,None,None,None,None,None,None
10165,None,None,None,None,None,None,None,None
10166,None,None,None,None,None,None,None,None
10167,None,None,None,None,None,None,None,None
10168,None,None,None,None,None,None,None,None
10169,None,None,None,None,None,None,None,None
10170,[H]\C(\C(\[H])=C(/C)C(O)=O)=C(\[H])[C@@]1(C)[C@@]([H])(O)CC[C@]2(C)[C@@]1([H])CC[C@]1([H])CC3=C(N4C5=C3C=C3C6=CC(C)(C)OC(C)(C)[C@@]6([H])[C@@]([H])(O)C3=C5C(=O)[C@@]4([H])C(C)=C)[C@]21C,InChIKey=UNCVXXVJJXJZII-JDZTWEGQSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aromatic heteropolycyclic compounds
10171,None,None,None,None,None,None,None,None
10172,None,None,None,None,None,None,None,None
10173,None,None,None,None,None,None,None,None
10174,None,None,None,None,None,None,None,None
10175,None,None,None,None,None,None,None,None
10176,None,None,None,None,None,None,None,None
10177,None,None,None,None,None,None,None,None
10178,None,None,None,None,None,None,None,None
10179,None,None,None,None,None,None,None,None
10180,None,None,None,None,None,None,None,None
10181,Nc1ccc(Cc2c(O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(=O)O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C([O-])=O)cc3oc(cc(=O)c3c2O)-c2ccc(O)c(O)c2)cn1,InChIKey=SQEGIDZZPOFMBF-XPFOYGECSA-M,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glucuronides,Aromatic heteropolycyclic compounds
10182,None,None,None,None,None,None,None,None
10183,None,None,None,None,None,None,None,None
10184,None,None,None,None,None,None,None,None
10185,None,None,None,None,None,None,None,None
10186,None,None,None,None,None,None,None,None
10187,None,None,None,None,None,None,None,None
10188,C[C@@H]1CC[C@]2(O)[C@H](CCCC2(C)C)[C@@]1(C)CC\C(C)=C\CN1C=NC2=C1C(=N)N(C)CN2C,InChIKey=UMYDEMPHXCZYBB-SCWOSNGDSA-N,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,Aromatic heteropolycyclic compounds
10189,None,None,None,None,None,None,None,None
10190,None,None,None,None,None,None,None,None
10191,None,None,None,None,None,None,None,None
10192,None,None,None,None,None,None,None,None
10193,C[C@H](CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=CCC(C)=CC1,InChIKey=JNKLTDAEXGOBGE-NLSUEFBUSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesterterpenoids,Sesterterpenoids,Aliphatic homomonocyclic compounds
10194,None,None,None,None,None,None,None,None
10195,None,None,None,None,None,None,None,None
10196,None,None,None,None,None,None,None,None
10197,None,None,None,None,None,None,None,None
10198,None,None,None,None,None,None,None,None
10199,None,None,None,None,None,None,None,None
10200,None,None,None,None,None,None,None,None
10201,None,None,None,None,None,None,None,None
10202,None,None,None,None,None,None,None,None
10203,None,None,None,None,None,None,None,None
10204,None,None,None,None,None,None,None,None
10205,None,None,None,None,None,None,None,None
10206,None,None,None,None,None,None,None,None
10207,None,None,None,None,None,None,None,None
10208,None,None,None,None,None,None,None,None
10209,None,None,None,None,None,None,None,None
10210,None,None,None,None,None,None,None,None
10211,None,None,None,None,None,None,None,None
10212,None,None,None,None,None,None,None,None
10213,None,None,None,None,None,None,None,None
10214,CC[C@H]([C@@H]1CC[C@@H](CC1)OC)C([O-])=O,InChIKey=AWVIHLOGDRPTFM-KXUCPTDWSA-M,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,Aliphatic homomonocyclic compounds
10215,None,None,None,None,None,None,None,None
10216,None,None,None,None,None,None,None,None
10217,None,None,None,None,None,None,None,None
10218,None,None,None,None,None,None,None,None
10219,None,None,None,None,None,None,None,None
10220,None,None,None,None,None,None,None,None
10221,None,None,None,None,None,None,None,None
10222,None,None,None,None,None,None,None,None
10223,None,None,None,None,None,None,None,None
10224,None,None,None,None,None,None,None,None
10225,None,None,None,None,None,None,None,None
10226,None,None,None,None,None,None,None,None
10227,None,None,None,None,None,None,None,None
10228,None,None,None,None,None,None,None,None
10229,None,None,None,None,None,None,None,None
10230,None,None,None,None,None,None,None,None
10231,None,None,None,None,None,None,None,None
10232,None,None,None,None,None,None,None,None
10233,[H][C@@](C)(CC)C(=O)O[C@@]1([H])[C@]([H])(O)[C@@]2([H])[C@@]([H])(CN3C[C@@]([H])(C)CC[C@@]3([H])[C@@]2(C)O)[C@]2([H])C[C@@]34O[C@]5(O)[C@@]([H])(C[C@@]([H])(OC(C)=O)[C@@]3([H])[C@]12O)[C@]4(C)CC[C@]5([H])OC(=O)C1=CC(OC)=C(OC)C=C1,InChIKey=MHQPNCBMPCWYOY-JNFBNXFXSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,Cerveratrum-type alkaloids,Aromatic heteropolycyclic compounds
10234,None,None,None,None,None,None,None,None
10235,None,None,None,None,None,None,None,None
10236,None,None,None,None,None,None,None,None
10237,None,None,None,None,None,None,None,None
10238,None,None,None,None,None,None,None,None
10239,None,None,None,None,None,None,None,None
10240,None,None,None,None,None,None,None,None
10241,None,None,None,None,None,None,None,None
10242,None,None,None,None,None,None,None,None
10243,None,None,None,None,None,None,None,None
10244,None,None,None,None,None,None,None,None
10245,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC([O-])=O)C([O-])=O)[C@@H](C[C@@H](C)CCCCCC[C@H](O)C[C@H](O)[C@@H](C)NC(C)=O)OC(=O)C[C@@H](CC([O-])=O)C([O-])=O,InChIKey=GQCJWFPDXATUKS-JZZROZIMSA-J,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Fumonisins,Fumonisins,Aliphatic acyclic compounds
10246,None,None,None,None,None,None,None,None
10247,[H]\C(CCCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCC[C@]([H])(N=C(O)[C@]1([H])N=C(O[C@]1([H])C)C1=CC=CC=C1O)C(=O)O[C@@]([H])(CC)[C@@]([H])(C)C(O)=N[C@@]1([H])CCCCN(O)C1=O,InChIKey=PYSZFJPJQMRMAY-PBEVTQTHSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic heteromonocyclic compounds
10248,None,None,None,None,None,None,None,None
10249,None,None,None,None,None,None,None,None
10250,None,None,None,None,None,None,None,None
10251,None,None,None,None,None,None,None,None
10252,None,None,None,None,None,None,None,None
10253,None,None,None,None,None,None,None,None
10254,None,None,None,None,None,None,None,None
10255,[H]\C(CCCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCC[C@]([H])(N=C(O)[C@]1([H])N=C(O[C@]1([H])C)C1=CC=CC=C1O)C(=O)O[C@@]([H])(CC)[C@@]([H])(C)C(O)=N[C@@]1([H])CCCCN(O)C1=O,InChIKey=PYSZFJPJQMRMAY-PBEVTQTHSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic heteromonocyclic compounds
10256,None,None,None,None,None,None,None,None
10257,None,None,None,None,None,None,None,None
10258,None,None,None,None,None,None,None,None
10259,None,None,None,None,None,None,None,None
10260,None,None,None,None,None,None,None,None
10261,[H]\C(CCCCCCC(O)=O)=C(/[H])C(=O)N(O)CCCC[C@]([H])(N=C(O)[C@]1([H])N=C(O[C@]1([H])C)C1=CC=CC=C1O)C(=O)O[C@@]([H])(CC)[C@@]([H])(C)C(O)=N[C@@]1([H])CCCCN(O)C1=O,InChIKey=PYSZFJPJQMRMAY-PBEVTQTHSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic heteromonocyclic compounds
10262,None,None,None,None,None,None,None,None
10263,None,None,None,None,None,None,None,None
10264,None,None,None,None,None,None,None,None
10265,None,None,None,None,None,None,None,None
10266,None,None,None,None,None,None,None,None
10267,None,None,None,None,None,None,None,None
10268,None,None,None,None,None,None,None,None
10269,None,None,None,None,None,None,None,None
10270,None,None,None,None,None,None,None,None
10271,None,None,None,None,None,None,None,None
10272,None,None,None,None,None,None,None,None
10273,None,None,None,None,None,None,None,None
10274,None,None,None,None,None,None,None,None
10275,None,None,None,None,None,None,None,None
10276,None,None,None,None,None,None,None,None
10277,None,None,None,None,None,None,None,None
10278,None,None,None,None,None,None,None,None
10279,None,None,None,None,None,None,None,None
10280,None,None,None,None,None,None,None,None
10281,None,None,None,None,None,None,None,None
10282,None,None,None,None,None,None,None,None
10283,[H][C@@]1(C)O[C@]([H])(O[C@@]2([H])[C@]([H])(CO)O[C@]([H])(OC3=CC=CC=C3)[C@@]([H])(N=C(C)O)[C@]2([H])O[C@@]2([H])O[C@@]([H])(CO)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,InChIKey=UIGWKMJLBBWMRC-QJOSCLRGSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aromatic heteromonocyclic compounds
10284,None,None,None,None,None,None,None,None
10285,None,None,None,None,None,None,None,None
10286,Oc1ccc(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](OC(=O)\C=C\c3ccc(O)c(O)c3)[C@H]2OC(=O)\C=C\c2ccc(O)c(O)c2)C([O-])=O)cc1O,InChIKey=OAFXTKGAKYAFSI-KIILRUHSSA-M,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Quinic acids and derivatives,Aromatic homomonocyclic compounds
10287,None,None,None,None,None,None,None,None
10288,None,None,None,None,None,None,None,None
10289,None,None,None,None,None,None,None,None
10290,None,None,None,None,None,None,None,None
10291,None,None,None,None,None,None,None,None
10292,None,None,None,None,None,None,None,None
10293,None,None,None,None,None,None,None,None
10294,None,None,None,None,None,None,None,None
10295,None,None,None,None,None,None,None,None
10296,None,None,None,None,None,None,None,None
10297,None,None,None,None,None,None,None,None
10298,None,None,None,None,None,None,None,None
10299,None,None,None,None,None,None,None,None
10300,None,None,None,None,None,None,None,None
10301,None,None,None,None,None,None,None,None
10302,None,None,None,None,None,None,None,None
10303,None,None,None,None,None,None,None,None
10304,None,None,None,None,None,None,None,None
10305,None,None,None,None,None,None,None,None
10306,None,None,None,None,None,None,None,None
10307,None,None,None,None,None,None,None,None
10308,None,None,None,None,None,None,None,None
10309,None,None,None,None,None,None,None,None
10310,CCOCCOCCOCCOCCOCCOCC,InChIKey=IXFAFGFZFQHRLB-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
10311,None,None,None,None,None,None,None,None
10312,None,None,None,None,None,None,None,None
10313,None,None,None,None,None,None,None,None
10314,None,None,None,None,None,None,None,None
10315,None,None,None,None,None,None,None,None
10316,None,None,None,None,None,None,None,None
10317,None,None,None,None,None,None,None,None
10318,None,None,None,None,None,None,None,None
10319,None,None,None,None,None,None,None,None
10320,None,None,None,None,None,None,None,None
10321,[H][C@@]12CO[C@@]([H])(O1)[C@]([H])(N=C(C)O)[C@@]([H])(OC(C)=O)[C@]2([H])O[C@@]1([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(O[C@@]2([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]2([H])OC(C)=O)[C@]1([H])OC(C)=O,InChIKey=UORDHHBCQQFZNL-GRJAVENRSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteropolycyclic compounds
10322,None,None,None,None,None,None,None,None
10323,None,None,None,None,None,None,None,None
10324,None,None,None,None,None,None,None,None
10325,None,None,None,None,None,None,None,None
10326,None,None,None,None,None,None,None,None
10327,None,None,None,None,None,None,None,None
10328,None,None,None,None,None,None,None,None
10329,None,None,None,None,None,None,None,None
10330,None,None,None,None,None,None,None,None
10331,None,None,None,None,None,None,None,None
10332,None,None,None,None,None,None,None,None
10333,None,None,None,None,None,None,None,None
10334,None,None,None,None,None,None,None,None
10335,None,None,None,None,None,None,None,None
10336,None,None,None,None,None,None,None,None
10337,None,None,None,None,None,None,None,None
10338,None,None,None,None,None,None,None,None
10339,None,None,None,None,None,None,None,None
10340,None,None,None,None,None,None,None,None
10341,None,None,None,None,None,None,None,None
10342,None,None,None,None,None,None,None,None
10343,None,None,None,None,None,None,None,None
10344,None,None,None,None,None,None,None,None
10345,None,None,None,None,None,None,None,None
10346,None,None,None,None,None,None,None,None
10347,None,None,None,None,None,None,None,None
10348,None,None,None,None,None,None,None,None
10349,None,None,None,None,None,None,None,None
10350,None,None,None,None,None,None,None,None
10351,None,None,None,None,None,None,None,None
10352,None,None,None,None,None,None,None,None
10353,None,None,None,None,None,None,None,None
10354,None,None,None,None,None,None,None,None
10355,[H][C@@]12CO[C@@]([H])(O1)[C@]([H])(N=C(C)O)[C@@]([H])(OC(C)=O)[C@]2([H])O[C@@]1([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(O[C@@]2([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]2([H])OC(C)=O)[C@]1([H])OC(C)=O,InChIKey=UORDHHBCQQFZNL-GRJAVENRSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteropolycyclic compounds
10356,None,None,None,None,None,None,None,None
10357,None,None,None,None,None,None,None,None
10358,None,None,None,None,None,None,None,None
10359,None,None,None,None,None,None,None,None
10360,None,None,None,None,None,None,None,None
10361,None,None,None,None,None,None,None,None
10362,None,None,None,None,None,None,None,None
10363,OC(=O)C(=O)C=CC1=C([O-])C=C(N=C1[O-])C(O)=O,InChIKey=ATWKTZAAIUROID-UHFFFAOYSA-L,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Pyridinecarboxylic acids,Aromatic heteromonocyclic compounds
10364,None,None,None,None,None,None,None,None
10365,None,None,None,None,None,None,None,None
10366,None,None,None,None,None,None,None,None
10367,None,None,None,None,None,None,None,None
10368,None,None,None,None,None,None,None,None
10369,None,None,None,None,None,None,None,None
10370,None,None,None,None,None,None,None,None
10371,None,None,None,None,None,None,None,None
10372,None,None,None,None,None,None,None,None
10373,None,None,None,None,None,None,None,None
10374,None,None,None,None,None,None,None,None
10375,None,None,None,None,None,None,None,None
10376,None,None,None,None,None,None,None,None
10377,[H][C@@]1(C)N(C)C[C@]23CC[C@@]4([H])[C@@]([H])(CC=C5C[C@]([H])(CC[C@]45C)N=C(C)O)[C@]2([H])CC[C@]13[H],InChIKey=GLIWUZBUVUGCTJ-DKJLUOPISA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,Conanine-type alkaloids,Aliphatic heteropolycyclic compounds
10378,None,None,None,None,None,None,None,None
10379,None,None,None,None,None,None,None,None
10380,None,None,None,None,None,None,None,None
10381,None,None,None,None,None,None,None,None
10382,None,None,None,None,None,None,None,None
10383,None,None,None,None,None,None,None,None
10384,None,None,None,None,None,None,None,None
10385,None,None,None,None,None,None,None,None
10386,None,None,None,None,None,None,None,None
